Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
BRUSX,380,195,0.51,0.19999999999999996,60,41,0.68,0.3043478260869563,0.6042,324
DKNG,380,199,0.52,0.33000000000000007,60,35,0.58,0.303921568627451,0.6026,325
PWP,380,193,0.51,0.76,60,37,0.62,0.3037037037037036,0.6025,326
MITT,380,190,0.5,0.45999999999999996,60,34,0.57,0.3035714285714284,0.6018,327
NTGR,380,196,0.52,1.06,60,28,0.47,0.30379746835443044,0.6011,328
PERF,380,166,0.44,-0.27,60,23,0.38,0.3035714285714284,0.5992,329
AMG,380,207,0.54,0.3799999999999999,60,36,0.6,0.3018867924528301,0.5988,330
SCIRX,380,211,0.56,0.3799999999999999,60,35,0.58,0.3018867924528301,0.5986,331
UAA,380,175,0.46,-0.18000000000000005,60,34,0.57,0.3015873015873014,0.5979,332
ALB,380,181,0.48,-0.48,60,34,0.57,0.30000000000000004,0.5948,333
CCIZX,380,212,0.56,0.3899999999999999,60,35,0.58,0.2990654205607475,0.5931,334
CCOYX,380,211,0.56,0.3899999999999999,60,35,0.58,0.2990654205607475,0.5931,334
SCMIX,380,211,0.56,0.3899999999999999,60,35,0.58,0.2990654205607475,0.5931,334
LUMN,380,172,0.45,1.3900000000000001,60,30,0.5,0.298913043478261,0.5919,337
ETN,380,208,0.55,0.53,60,31,0.52,0.2966101694915255,0.5876,338
PEB,380,179,0.47,-0.30000000000000004,60,31,0.52,0.29629629629629606,0.587,339
CTCAX,380,212,0.56,0.49,60,36,0.6,0.29565217391304355,0.5865,340
RF,380,197,0.52,0.3600000000000001,60,38,0.63,0.2952380952380953,0.5859,341
SLM,380,196,0.52,0.8,60,36,0.6,0.2949640287769786,0.5851,342
MTB,380,203,0.53,0.54,60,39,0.65,0.2941176470588236,0.5838,343
CMTFX,380,214,0.56,0.5,60,36,0.6,0.2931034482758621,0.5815,344
CGTUX,380,214,0.56,0.5,60,36,0.6,0.2931034482758621,0.5815,344
CTHRX,380,214,0.56,0.5,60,36,0.6,0.2931034482758621,0.5815,344
TXT,380,202,0.53,0.06000000000000005,60,38,0.63,0.29268292682926833,0.5809,347
MSFT,380,206,0.54,0.3700000000000001,60,38,0.63,0.2924528301886793,0.5804,348
SGTRX,380,210,0.55,0.3700000000000001,60,35,0.58,0.2924528301886793,0.5801,349
AMKR,380,190,0.5,-0.29000000000000004,60,34,0.57,0.2909090909090908,0.5769,350
BGSRX,380,209,0.55,0.51,60,36,0.6,0.2905982905982907,0.5765,351
TIMB,380,203,0.53,0.19999999999999996,60,34,0.57,0.29032258064516125,0.5757,352
ATOM,380,177,0.47,-0.19999999999999996,60,32,0.53,0.2903225806451615,0.5754,353
CSGZX,380,210,0.55,0.3799999999999999,60,35,0.58,0.2897196261682242,0.5747,354
SGTTX,380,210,0.55,0.3799999999999999,60,35,0.58,0.2897196261682242,0.5747,354
SHGTX,380,211,0.56,0.3799999999999999,60,35,0.58,0.2897196261682242,0.5747,354
SLMCX,380,211,0.56,0.3799999999999999,60,35,0.58,0.2897196261682242,0.5747,354
CGTYX,380,211,0.56,0.3799999999999999,60,35,0.58,0.2897196261682242,0.5747,354
XRAY,380,185,0.49,-0.51,60,37,0.62,0.2894736842105263,0.5745,359
CTHCX,380,213,0.56,0.47,60,36,0.6,0.2894736842105263,0.5743,360
PNC,380,200,0.53,0.3400000000000001,60,40,0.67,0.28846153846153855,0.5728,361
FITB,380,202,0.53,0.3400000000000001,60,36,0.6,0.28846153846153855,0.5723,362
BGSIX,380,209,0.55,0.52,60,36,0.6,0.2881355932203391,0.5717,363
BTEKX,380,208,0.55,0.52,60,36,0.6,0.2881355932203391,0.5717,363
CRWD,380,204,0.54,0.97,60,35,0.58,0.2875816993464051,0.5705,365
ASYS,380,173,0.46,0.1200000000000001,60,30,0.5,0.28735632183908066,0.5693,366
BAC,380,200,0.53,0.43999999999999995,60,39,0.65,0.2857142857142856,0.5673,367
UA,380,165,0.43,-0.18999999999999995,60,31,0.52,0.2857142857142858,0.5662,368
LPSN,380,157,0.41,-0.73,60,24,0.4,0.2857142857142858,0.5647,369
SHTCX,380,209,0.55,0.3600000000000001,60,35,0.58,0.28301886792452824,0.5615,370
SCICX,380,209,0.55,0.3600000000000001,60,35,0.58,0.28301886792452824,0.5615,370
AVIR,380,174,0.46,0.17999999999999994,60,37,0.62,0.28260869565217384,0.5609,372
TPB,380,206,0.54,1.8199999999999998,60,35,0.58,0.28181818181818175,0.5591,373
FLS,380,209,0.55,0.3700000000000001,60,34,0.57,0.28037383177570097,0.5562,374
NTAP,380,211,0.56,0.28,60,35,0.58,0.28,0.5556,375
BGSAX,380,209,0.55,0.51,60,36,0.6,0.2796610169491527,0.555,376
BSTSX,380,206,0.54,0.51,60,35,0.58,0.2796610169491527,0.5549,377
GES,380,183,0.48,-0.36,60,30,0.5,0.28,0.5548,378
CRBG,380,207,0.54,0.6499999999999999,60,37,0.62,0.2790697674418603,0.554,379
KOS,380,176,0.46,-0.6799999999999999,60,26,0.43,0.28,0.554,379
BILI,380,191,0.5,0.8799999999999999,60,34,0.57,0.2789115646258502,0.5533,381
FTRNX,380,215,0.57,0.56,60,37,0.62,0.278688524590164,0.5532,382
EFCCX,380,206,0.54,0.3799999999999999,60,38,0.63,0.2777777777777777,0.5515,383
RIG,380,173,0.46,-0.54,60,29,0.48,0.2777777777777779,0.5503,384
BB,380,186,0.49,0.19999999999999996,60,32,0.53,0.27659574468085113,0.5485,385
YMM,380,183,0.48,0.94,60,33,0.55,0.27631578947368407,0.548,386
AA,380,189,0.5,-0.030000000000000027,60,32,0.53,0.27631578947368407,0.5479,387
OVV,380,201,0.53,-0.030000000000000027,60,31,0.52,0.27631578947368407,0.5477,388
AXP,380,214,0.56,0.76,60,37,0.62,0.2753623188405798,0.5467,389
CWCO,380,189,0.5,-0.12,60,34,0.57,0.2753623188405798,0.5463,390
SRAD,380,216,0.57,1.65,60,43,0.72,0.27403846153846145,0.5446,391
BGSCX,380,207,0.54,0.49,60,36,0.6,0.27350427350427364,0.5429,392
FCNCA,380,194,0.51,0.49,60,35,0.58,0.27350427350427364,0.5428,393
UTSI,380,151,0.4,-0.20999999999999996,60,23,0.38,0.27419354838709675,0.5419,394
VTOL,380,193,0.51,0.26,60,35,0.58,0.2727272727272727,0.5412,395
FGDMX,380,212,0.56,0.54,60,34,0.57,0.2727272727272727,0.5411,396
DLTH,380,159,0.42,-0.5800000000000001,60,33,0.55,0.2727272727272727,0.541,397
HLVX,380,170,0.45,-0.86,60,31,0.52,0.27272727272727293,0.5407,398
LGLRX,380,217,0.57,0.5900000000000001,60,35,0.58,0.272,0.5398,399
LGLQX,380,217,0.57,0.5900000000000001,60,35,0.58,0.272,0.5398,399
VOYA,380,205,0.54,0.030000000000000027,60,37,0.62,0.2716049382716048,0.5393,401
FAGAX,380,222,0.58,0.55,60,38,0.63,0.2704918032786885,0.5372,402
FAGOX,380,221,0.58,0.55,60,38,0.63,0.2704918032786885,0.5372,402
AYI,380,195,0.51,0.5,60,28,0.47,0.27118644067796627,0.5372,402
FGJMX,380,213,0.56,0.55,60,35,0.58,0.2704918032786885,0.5368,405
FGKMX,380,212,0.56,0.55,60,34,0.57,0.2704918032786885,0.5367,406
FBMPX,380,211,0.56,0.55,60,34,0.57,0.2704918032786885,0.5367,406
IQEPF,380,38,0.1,-0.56,60,3,0.05,0.2941176470588234,0.5357,408
LGLSX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLVX,380,217,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLOX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLFX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLIX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLAX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
LGLUX,380,216,0.57,0.6000000000000001,60,35,0.58,0.26984126984127,0.5356,409
RYPNX,380,194,0.51,0.1299999999999999,60,36,0.6,0.2696629213483144,0.5353,416
WCMSX,380,210,0.55,0.32000000000000006,60,46,0.77,0.26923076923076916,0.5353,416
ROFIX,380,194,0.51,0.1299999999999999,60,35,0.58,0.2696629213483144,0.5352,418
NYC,380,177,0.47,0.9299999999999999,60,31,0.52,0.26973684210526305,0.5348,419
FPH,380,170,0.45,0.9299999999999999,60,28,0.47,0.26973684210526305,0.5343,420
FZAHX,380,222,0.58,0.56,60,38,0.63,0.2682926829268293,0.5328,421
FAGCX,380,222,0.58,0.56,60,38,0.63,0.2682926829268293,0.5328,421
BIOUX,380,215,0.57,0.56,60,37,0.62,0.2682926829268293,0.5327,423
BIOIX,380,215,0.57,0.56,60,37,0.62,0.2682926829268293,0.5327,423
FGHMX,380,212,0.56,0.52,60,34,0.57,0.26666666666666683,0.5292,425
INTT,380,188,0.49,-0.43000000000000005,60,32,0.53,0.2666666666666666,0.5289,426
BX,380,197,0.52,0.33000000000000007,60,31,0.52,0.2666666666666666,0.5288,427
UCTT,380,191,0.5,-0.24,60,29,0.48,0.26666666666666683,0.5285,428
Z,380,194,0.51,0.3799999999999999,60,38,0.63,0.26605504587155937,0.5284,429
TG,380,194,0.51,0.6699999999999999,60,37,0.62,0.26515151515151514,0.5265,430
NEXTX,380,191,0.5,0.10000000000000009,60,40,0.67,0.26436781609195403,0.5253,431
FACGX,380,221,0.58,0.53,60,38,0.63,0.2644628099173554,0.5253,431
FGEMX,380,213,0.56,0.53,60,35,0.58,0.2644628099173554,0.525,433
MAR,380,206,0.54,0.29000000000000004,60,31,0.52,0.2647058823529411,0.5249,434
VNET,380,179,0.47,1.58,60,26,0.43,0.2647058823529411,0.5241,435
LGLCX,380,217,0.57,0.5800000000000001,60,35,0.58,0.264,0.524,436
NEEIX,380,200,0.53,0.1499999999999999,60,37,0.62,0.2637362637362637,0.5237,437
ALLY,380,203,0.53,0.19999999999999996,60,36,0.6,0.26315789473684204,0.5225,438
FSLR,380,187,0.49,-0.040000000000000036,60,33,0.55,0.26315789473684204,0.5222,439
INTU,380,200,0.53,0.25,60,35,0.58,0.26262626262626254,0.5213,440
GLW,380,207,0.54,0.78,60,35,0.58,0.26241134751773054,0.5209,441
NIC,380,206,0.54,0.6399999999999999,60,33,0.55,0.2615384615384615,0.519,442
USB,380,189,0.5,0.15999999999999992,60,36,0.6,0.26086956521739113,0.518,443
GEACX,380,191,0.5,-0.13,60,34,0.57,0.26086956521739135,0.5178,444
GMOWX,380,192,0.51,-0.13,60,34,0.57,0.26086956521739135,0.5178,444
GOFIX,380,192,0.51,-0.13,60,34,0.57,0.26086956521739135,0.5178,444
GAAHX,380,192,0.51,-0.13,60,34,0.57,0.26086956521739135,0.5178,444
GOVIX,380,192,0.51,-0.13,60,34,0.57,0.26086956521739135,0.5178,444
FBGRX,380,221,0.58,0.5,60,39,0.65,0.26050420168067223,0.5176,449
FBGKX,380,221,0.58,0.5,60,39,0.65,0.26050420168067223,0.5176,449
BIOPX,380,214,0.56,0.55,60,36,0.6,0.26016260162601634,0.5166,451
MSGE,380,205,0.54,0.26,60,39,0.65,0.26,0.5166,451
E,380,210,0.55,0.07000000000000006,60,34,0.57,0.2588235294117649,0.5137,453
COAGX,380,219,0.58,0.56,60,37,0.62,0.25806451612903225,0.5126,454
ASX,380,203,0.53,0.16999999999999993,60,34,0.57,0.25806451612903203,0.5122,455
PMGJX,380,195,0.51,0.32000000000000006,60,35,0.58,0.2571428571428571,0.5105,456
PHPPX,380,197,0.52,0.32000000000000006,60,35,0.58,0.2571428571428571,0.5105,456
PGWIX,380,199,0.52,0.32000000000000006,60,34,0.57,0.2571428571428571,0.5104,458
FSLBX,380,220,0.58,0.52,60,40,0.67,0.25619834710743805,0.5091,459
CTM,380,170,0.45,3.16,60,28,0.47,0.25679758308157097,0.5089,460
CLVT,380,170,0.45,-0.51,60,30,0.5,0.2564102564102564,0.5085,461
MMEYX,380,195,0.51,0.17999999999999994,60,36,0.6,0.25531914893617014,0.507,462
MMMMX,380,195,0.51,0.17999999999999994,60,36,0.6,0.25531914893617014,0.507,462
MMEAX,380,195,0.51,0.17999999999999994,60,36,0.6,0.25531914893617014,0.507,462
BLK,380,209,0.55,0.42999999999999994,60,40,0.67,0.2543859649122808,0.5056,465
NDAQ,380,225,0.59,0.6299999999999999,60,44,0.73,0.2538461538461536,0.5048,466
PH,380,202,0.53,0.5800000000000001,60,37,0.62,0.25396825396825395,0.5045,467
NEEGX,380,201,0.53,0.1399999999999999,60,37,0.62,0.2527472527472525,0.5021,468
MXF,380,197,0.52,0.0,60,36,0.6,0.25,0.4966,469
F,380,199,0.52,0.10000000000000009,60,36,0.6,0.25,0.4966,469
ATHYX,380,206,0.54,0.3999999999999999,60,35,0.58,0.24999999999999978,0.4965,471
ATHDX,380,204,0.54,0.3999999999999999,60,35,0.58,0.24999999999999978,0.4965,471
ATHGX,380,206,0.54,0.3999999999999999,60,35,0.58,0.24999999999999978,0.4965,471
MRNA,380,175,0.46,-0.7,60,34,0.57,0.25,0.4964,474
HPP,380,169,0.44,-0.7,60,32,0.53,0.25,0.4961,475
SWK,380,181,0.48,-0.19999999999999996,60,30,0.5,0.25,0.4959,476
DRIOX,380,203,0.53,0.31000000000000005,60,43,0.72,0.24761904761904763,0.4924,477
ACILX,380,208,0.55,0.4099999999999999,60,35,0.58,0.24778761061946897,0.4921,478
PFPPX,380,197,0.52,0.31000000000000005,60,34,0.57,0.24761904761904763,0.4917,479
MMECX,380,193,0.51,0.15999999999999992,60,35,0.58,0.24731182795698903,0.4912,480
RYMMX,380,198,0.52,0.1100000000000001,60,33,0.55,0.24719101123595522,0.4907,481
DD,380,190,0.5,0.010000000000000009,60,32,0.53,0.24691358024691357,0.49,482
ADTN,380,189,0.5,0.27,60,31,0.52,0.2450980392156863,0.4864,483
GILT,380,176,0.46,0.21999999999999997,60,32,0.53,0.24489795918367352,0.4861,484
RYMVX,380,200,0.53,0.1200000000000001,60,34,0.57,0.24444444444444446,0.4854,485
RYAVX,380,198,0.52,0.1200000000000001,60,33,0.55,0.24444444444444446,0.4853,486
ATHAX,380,204,0.54,0.3799999999999999,60,35,0.58,0.24324324324324298,0.4831,487
ATHWX,380,203,0.53,0.3799999999999999,60,35,0.58,0.24324324324324298,0.4831,487
IHS,380,173,0.46,0.3799999999999999,60,34,0.57,0.24324324324324298,0.483,489
SEE,380,186,0.49,-0.07999999999999996,60,30,0.5,0.2432432432432432,0.4826,490
BBUC,380,185,0.49,0.33000000000000007,60,33,0.55,0.2429906542056075,0.4824,491
JBLU,380,199,0.52,-0.13,60,29,0.48,0.24285714285714288,0.4817,492
GGCIX,380,211,0.56,0.54,60,35,0.58,0.24193548387096775,0.4805,493
SLG,380,201,0.53,0.49,60,36,0.6,0.2416666666666667,0.4801,494
KLIC,380,190,0.5,-0.28,60,32,0.53,0.24137931034482762,0.4791,495
DINRF,380,45,0.12,-8.940000000000001,60,3,0.05,0.2603174603174605,0.4791,495
ATHIX,380,205,0.54,0.3899999999999999,60,35,0.58,0.24107142857142838,0.4788,497
TWHIX,380,204,0.54,0.3899999999999999,60,35,0.58,0.24107142857142838,0.4788,497
GGOIX,380,194,0.51,0.3400000000000001,60,39,0.65,0.2407407407407407,0.4785,499
GGQPX,380,193,0.51,0.3400000000000001,60,39,0.65,0.2407407407407407,0.4785,499
TFGRX,380,203,0.53,0.29000000000000004,60,37,0.62,0.24038461538461542,0.4777,501
CYPIX,380,197,0.52,0.29000000000000004,60,34,0.57,0.24038461538461542,0.4774,502
FGSIX,380,213,0.56,0.5,60,32,0.53,0.2396694214876034,0.4758,503
FGSKX,380,213,0.56,0.5,60,32,0.53,0.2396694214876034,0.4758,503
POWL,380,196,0.52,1.38,60,31,0.52,0.23958333333333326,0.4755,505
BKD,380,180,0.47,0.3500000000000001,60,34,0.57,0.23853211009174302,0.4737,506
DG,380,184,0.48,-0.17000000000000004,60,26,0.43,0.23880597014925353,0.4733,507
SA,380,189,0.5,0.30000000000000004,60,33,0.55,0.23809523809523814,0.4728,508
CVE,380,198,0.52,-0.10999999999999999,60,31,0.52,0.23611111111111116,0.4687,509
ONON,380,183,0.48,0.99,60,29,0.48,0.2360248447204969,0.4682,510
ACFDX,380,214,0.56,0.52,60,33,0.55,0.2357723577235773,0.4682,510
FGLGX,380,222,0.58,0.47,60,40,0.67,0.23529411764705888,0.4678,512
FGSCX,380,211,0.56,0.47,60,32,0.53,0.23529411764705888,0.4672,513
JDCRX,380,205,0.54,0.41999999999999993,60,36,0.6,0.23478260869565215,0.4665,514
JARTX,380,205,0.54,0.41999999999999993,60,36,0.6,0.23478260869565215,0.4665,514
TRGAX,380,197,0.52,0.20999999999999996,60,38,0.63,0.23469387755102034,0.4665,514
JPM,380,220,0.58,0.74,60,38,0.63,0.23404255319148937,0.4652,517
GABGX,380,209,0.55,0.53,60,35,0.58,0.2338709677419355,0.4646,518
ACFSX,380,213,0.56,0.53,60,33,0.55,0.2338709677419355,0.4645,519
ACFNX,380,214,0.56,0.53,60,33,0.55,0.2338709677419355,0.4645,519
GGCAX,380,210,0.55,0.53,60,34,0.57,0.2338709677419355,0.4645,519
GGOCX,380,191,0.5,0.32000000000000006,60,38,0.63,0.23364485981308403,0.4644,522
ETG,380,220,0.58,0.42999999999999994,60,44,0.73,0.23275862068965525,0.4631,523
CYPSX,380,197,0.52,0.27,60,34,0.57,0.23300970873786397,0.4628,524
LAUR,380,205,0.54,0.8,60,36,0.6,0.23287671232876717,0.4628,524
JFRDX,380,206,0.54,0.42999999999999994,60,36,0.6,0.23275862068965525,0.4625,526
JFRNX,380,207,0.54,0.42999999999999994,60,36,0.6,0.23275862068965525,0.4625,526
JDCAX,380,207,0.54,0.42999999999999994,60,36,0.6,0.23275862068965525,0.4625,526
JACTX,380,207,0.54,0.42999999999999994,60,36,0.6,0.23275862068965525,0.4625,526
JCAPX,380,207,0.54,0.42999999999999994,60,36,0.6,0.23275862068965525,0.4625,526
YALA,380,184,0.48,0.27,60,28,0.47,0.23300970873786397,0.4622,531
POAGX,380,202,0.53,0.21999999999999997,60,39,0.65,0.23232323232323226,0.4619,532
FRMPX,380,195,0.51,0.21999999999999997,60,35,0.58,0.23232323232323226,0.4616,533
CMA,380,194,0.51,0.21999999999999997,60,34,0.57,0.23232323232323226,0.4615,534
IAXTX,380,201,0.53,0.3799999999999999,60,34,0.57,0.23214285714285698,0.4611,535
ACFGX,380,213,0.56,0.54,60,33,0.55,0.23199999999999998,0.4608,536
GGOSX,380,189,0.5,0.33000000000000007,60,37,0.62,0.2314814814814814,0.4601,537
FGSAX,380,213,0.56,0.49,60,32,0.53,0.23140495867768607,0.4595,538
GRAB,380,180,0.47,0.49,60,30,0.5,0.23140495867768607,0.4593,539
FALAX,380,220,0.58,0.43999999999999995,60,40,0.67,0.23076923076923084,0.4589,540
TEGAX,380,204,0.54,0.28,60,37,0.62,0.23076923076923084,0.4587,541
TEGIX,380,204,0.54,0.28,60,37,0.62,0.23076923076923084,0.4587,541
TEGYX,380,203,0.53,0.28,60,37,0.62,0.23076923076923084,0.4587,541
RCUS,380,178,0.47,-0.52,60,32,0.53,0.23076923076923062,0.4582,544
PRDMX,380,210,0.55,0.3899999999999999,60,35,0.58,0.23008849557522137,0.4572,545
VYRIX,380,203,0.53,0.3899999999999999,60,34,0.57,0.23008849557522137,0.4571,546
HRAUX,380,211,0.56,0.22999999999999998,60,36,0.6,0.22999999999999998,0.4571,546
FMPFX,380,196,0.52,0.22999999999999998,60,36,0.6,0.22999999999999998,0.4571,546
HAGAX,380,210,0.55,0.22999999999999998,60,35,0.58,0.22999999999999998,0.457,549
HAGIX,380,210,0.55,0.22999999999999998,60,35,0.58,0.22999999999999998,0.457,549
BTI,380,219,0.58,0.9299999999999999,60,35,0.58,0.2292993630573248,0.4556,551
FSCSX,380,205,0.54,0.17999999999999994,60,34,0.57,0.22916666666666674,0.4553,552
DADGX,380,199,0.52,0.17999999999999994,60,33,0.55,0.22916666666666674,0.4552,553
FLCSX,380,221,0.58,0.44999999999999996,60,40,0.67,0.22881355932203395,0.455,554
FALIX,380,222,0.58,0.44999999999999996,60,40,0.67,0.22881355932203395,0.455,554
FCLKX,380,214,0.56,0.44999999999999996,60,40,0.67,0.22881355932203395,0.455,554
FIDLX,380,222,0.58,0.44999999999999996,60,40,0.67,0.22881355932203395,0.455,554
NVGS,380,194,0.51,0.020000000000000018,60,35,0.58,0.2289156626506026,0.4549,558
TRMK,380,196,0.52,0.44999999999999996,60,34,0.57,0.22881355932203395,0.4546,559
CGOCX,380,203,0.53,0.29000000000000004,60,33,0.55,0.22857142857142865,0.454,560
NBR,380,183,0.48,-0.5700000000000001,60,33,0.55,0.22857142857142865,0.454,560
CSMIX,380,194,0.51,0.1299999999999999,60,34,0.57,0.2282608695652173,0.4535,562
CSVRX,380,194,0.51,0.1299999999999999,60,34,0.57,0.2282608695652173,0.4535,562
EXPE,380,200,0.53,0.24,60,35,0.58,0.2277227722772277,0.4525,564
GGCCX,380,208,0.55,0.51,60,34,0.57,0.22764227642276436,0.4523,565
ACFCX,380,213,0.56,0.51,60,33,0.55,0.22764227642276436,0.4522,566
DNDGX,380,199,0.52,0.18999999999999995,60,34,0.57,0.2268041237113403,0.4506,567
CGOAX,380,205,0.54,0.30000000000000004,60,35,0.58,0.2264150943396226,0.4499,568
CCRIX,380,205,0.54,0.30000000000000004,60,35,0.58,0.2264150943396226,0.4499,568
FNCMX,380,219,0.58,0.4099999999999999,60,38,0.63,0.22608695652173916,0.4495,570
JACCX,380,204,0.54,0.4099999999999999,60,36,0.6,0.22608695652173916,0.4494,571
ALGN,380,190,0.5,-0.24,60,38,0.63,0.22580645161290325,0.4489,572
CSVYX,380,194,0.51,0.1399999999999999,60,34,0.57,0.22580645161290303,0.4486,573
CUURX,380,194,0.51,0.1399999999999999,60,34,0.57,0.22580645161290303,0.4486,573
ACFOX,380,213,0.56,0.52,60,33,0.55,0.22580645161290325,0.4485,575
TSLA,380,187,0.49,0.25,60,33,0.55,0.22549019607843146,0.4479,576
VTRS,380,181,0.48,-0.13,60,35,0.58,0.22535211267605648,0.4478,577
FIFWX,380,210,0.55,0.47,60,38,0.63,0.2250000000000001,0.4474,578
PDS,380,191,0.5,-0.020000000000000018,60,33,0.55,0.22499999999999987,0.447,579
RPGIX,380,196,0.52,0.19999999999999996,60,38,0.63,0.22448979591836737,0.4463,580
CMSCX,380,205,0.54,0.31000000000000005,60,36,0.6,0.22429906542056077,0.4458,581
FLCCX,380,220,0.58,0.41999999999999993,60,40,0.67,0.22413793103448287,0.4458,581
CSCRX,380,206,0.54,0.31000000000000005,60,36,0.6,0.22429906542056077,0.4458,581
CSGYX,380,205,0.54,0.31000000000000005,60,35,0.58,0.22429906542056077,0.4457,584
KVYO,380,188,0.49,0.19999999999999996,60,30,0.5,0.22448979591836737,0.4456,585
AGCTX,380,205,0.54,0.26,60,42,0.7,0.2233009708737863,0.4442,586
TOECX,380,203,0.53,0.26,60,37,0.62,0.2233009708737863,0.4439,587
CLQZX,380,207,0.54,0.3700000000000001,60,34,0.57,0.2232142857142856,0.4435,588
LCGNX,380,213,0.56,0.3700000000000001,60,34,0.57,0.2232142857142856,0.4435,588
QCLGX,380,216,0.57,0.48,60,36,0.6,0.22314049586776852,0.4435,588
IAXAX,380,200,0.53,0.3700000000000001,60,33,0.55,0.2232142857142856,0.4434,591
CGQYX,380,204,0.54,0.3700000000000001,60,32,0.53,0.2232142857142856,0.4433,592
AMZN,380,196,0.52,0.48,60,30,0.5,0.22314049586776852,0.443,593
FTGRX,380,217,0.57,0.42999999999999994,60,40,0.67,0.22222222222222232,0.442,594
FALGX,380,220,0.58,0.42999999999999994,60,40,0.67,0.22222222222222232,0.442,594
OTPSX,380,212,0.56,-0.6699999999999999,60,38,0.63,0.2222222222222221,0.4419,596
FGDKX,380,207,0.54,0.42999999999999994,60,36,0.6,0.22222222222222232,0.4417,597
HAGCX,380,209,0.55,0.20999999999999996,60,35,0.58,0.2222222222222221,0.4416,598
CELH,380,173,0.46,-0.22999999999999998,60,31,0.52,0.22222222222222232,0.4413,599
SCHW,380,201,0.53,0.3799999999999999,60,39,0.65,0.22123893805309747,0.44,600
NU,380,199,0.52,0.6000000000000001,60,34,0.57,0.22137404580152675,0.4399,601
HRTG,380,197,0.52,2.31,60,31,0.52,0.22140221402214033,0.4397,602
IAXIX,380,202,0.53,0.3799999999999999,60,33,0.55,0.22123893805309747,0.4395,603
JSVAX,380,199,0.52,0.27,60,34,0.57,0.22115384615384603,0.4394,604
JCNAX,380,201,0.53,0.27,60,34,0.57,0.22115384615384603,0.4394,604
FZALX,380,219,0.58,0.43999999999999995,60,41,0.68,0.22033898305084754,0.4383,606
FTRIX,380,219,0.58,0.43999999999999995,60,41,0.68,0.22033898305084754,0.4383,606
FGRTX,380,217,0.57,0.43999999999999995,60,41,0.68,0.22033898305084754,0.4383,606
FIFQX,380,207,0.54,0.43999999999999995,60,38,0.63,0.22033898305084754,0.4381,609
FPBFX,380,202,0.53,0.33000000000000007,60,43,0.72,0.22018348623853212,0.4381,609
TEVA,380,189,0.5,0.55,60,32,0.53,0.22047244094488194,0.4379,611
FIMPX,380,196,0.52,0.21999999999999997,60,35,0.58,0.21999999999999997,0.4373,612
CNNE,380,190,0.5,0.1100000000000001,60,36,0.6,0.2197802197802199,0.4369,613
ITRN,380,190,0.5,0.6100000000000001,60,38,0.63,0.21969696969696972,0.4369,613
QILGX,380,218,0.57,0.5,60,38,0.63,0.2195121951219512,0.4365,615
FDCPX,380,213,0.56,0.3899999999999999,60,40,0.67,0.2192982456140351,0.4362,616
KGGAX,380,202,0.53,0.3899999999999999,60,39,0.65,0.2192982456140351,0.4361,617
UINQX,380,217,0.57,0.3899999999999999,60,37,0.62,0.2192982456140351,0.436,618
URNQX,380,217,0.57,0.3899999999999999,60,37,0.62,0.2192982456140351,0.436,618
USNQX,380,217,0.57,0.3899999999999999,60,37,0.62,0.2192982456140351,0.436,618
RPTTX,380,207,0.54,0.3899999999999999,60,35,0.58,0.2192982456140351,0.4359,621
TILRX,380,209,0.55,0.3899999999999999,60,34,0.57,0.2192982456140351,0.4358,622
TIRTX,380,211,0.56,0.3899999999999999,60,34,0.57,0.2192982456140351,0.4358,622
FIFPX,380,207,0.54,0.44999999999999996,60,38,0.63,0.2184873949579833,0.4345,624
