Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean,start_date,end_date,date_trailing_end
PHFNX,380,159,0.42,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
PHSAX,380,158,0.42,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
CITEX,380,172,0.45,0.1399999999999999,60,32,0.53,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
BHYAX,380,146,0.38,0.1399999999999999,60,29,0.48,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
NPSCX,380,189,0.5,0.1399999999999999,60,38,0.63,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
IHFIX,380,162,0.43,0.1399999999999999,60,30,0.5,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
BUFHX,380,180,0.47,0.1399999999999999,60,34,0.57,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
FUGCX,380,210,0.55,0.33000000000000007,60,36,0.6,0.05555555555555558,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
FMY,380,194,0.51,0.1399999999999999,60,36,0.6,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
FPIOX,380,149,0.39,0.1399999999999999,60,30,0.5,0.05555555555555536,0.1109,2665,2024-01-02,2025-07-10,2025-04-14
PHCIX,380,115,0.3,0.1399999999999999,60,22,0.37,0.05555555555555536,0.1108,2685,2024-01-02,2025-07-10,2025-04-14
FHRRX,380,59,0.16,0.1399999999999999,60,15,0.25,0.05555555555555536,0.1107,2686,2024-01-02,2025-07-10,2025-04-14
FHAIX,380,57,0.15,0.1399999999999999,60,13,0.22,0.05555555555555536,0.1106,2687,2024-01-02,2025-07-10,2025-04-14
FAUFX,380,210,0.55,0.3400000000000001,60,36,0.6,0.0551181102362206,0.1101,2688,2024-01-02,2025-07-10,2025-04-14
MHYWX,380,181,0.48,0.1499999999999999,60,29,0.48,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
FTAHX,380,176,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
NPSFX,380,189,0.5,0.1499999999999999,60,38,0.63,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
NPSRX,380,199,0.52,0.1499999999999999,60,39,0.65,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
LOGOX,380,205,0.54,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
LOGBX,380,203,0.53,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
RITGX,380,175,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
RITHX,380,174,0.46,0.1499999999999999,60,31,0.52,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
FAHHX,380,173,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
CITFX,380,170,0.45,0.1499999999999999,60,32,0.53,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
NPSAX,380,191,0.5,0.1499999999999999,60,38,0.63,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
RITFX,380,175,0.46,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
HIGFX,380,176,0.46,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
AHIFX,380,177,0.47,0.1499999999999999,60,34,0.57,0.05504587155963292,0.1099,2689,2024-01-02,2025-07-10,2025-04-14
FUGIX,380,210,0.55,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703,2024-01-02,2025-07-10,2025-04-14
FUGAX,380,210,0.55,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703,2024-01-02,2025-07-10,2025-04-14
LLY,380,207,0.54,0.3500000000000001,60,36,0.6,0.0546875,0.1092,2703,2024-01-02,2025-07-10,2025-04-14
MSGFX,380,196,0.52,0.15999999999999992,60,31,0.52,0.05454545454545445,0.1089,2706,2024-01-02,2025-07-10,2025-04-14
IFF,380,193,0.51,-0.030000000000000027,60,36,0.6,0.05434782608695654,0.1085,2707,2024-01-02,2025-07-10,2025-04-14
CCI,380,200,0.53,-0.030000000000000027,60,34,0.57,0.05434782608695654,0.1085,2707,2024-01-02,2025-07-10,2025-04-14
MCI,380,220,0.58,0.3600000000000001,60,36,0.6,0.054263565891472965,0.1084,2709,2024-01-02,2025-07-10,2025-04-14
YRD,380,186,0.49,0.76,60,29,0.48,0.05389221556886237,0.1076,2710,2024-01-02,2025-07-10,2025-04-14
BKR,380,191,0.5,0.20999999999999996,60,30,0.5,0.052173913043478404,0.1042,2711,2024-01-02,2025-07-10,2025-04-14
INIIX,380,207,0.54,0.8300000000000001,60,34,0.57,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
FMGIX,380,203,0.53,0.21999999999999997,60,36,0.6,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
YUM,380,193,0.51,0.21999999999999997,60,30,0.5,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
PVH,380,183,0.48,-0.39,60,31,0.52,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
UNM,380,219,0.58,0.8300000000000001,60,35,0.58,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
FCIVX,380,203,0.53,0.21999999999999997,60,33,0.55,0.051724137931034475,0.1033,2712,2024-01-02,2025-07-10,2025-04-14
PMT,380,203,0.53,0.020000000000000018,60,36,0.6,0.05154639175257736,0.1029,2718,2024-01-02,2025-07-10,2025-04-14
GQRRX,380,206,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719,2024-01-02,2025-07-10,2025-04-14
GQRIX,380,205,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719,2024-01-02,2025-07-10,2025-04-14
GQRPX,380,205,0.54,0.22999999999999998,60,30,0.5,0.05128205128205132,0.1024,2719,2024-01-02,2025-07-10,2025-04-14
ZTS,380,196,0.52,-0.18000000000000005,60,38,0.63,0.0512820512820511,0.1024,2719,2024-01-02,2025-07-10,2025-04-14
CDRE,380,206,0.54,0.030000000000000027,60,34,0.57,0.05102040816326525,0.1019,2723,2024-01-02,2025-07-10,2025-04-14
ABT,380,196,0.52,0.25,60,32,0.53,0.050420168067226934,0.1007,2724,2024-01-02,2025-07-10,2025-04-14
GURIX,380,197,0.52,0.050000000000000044,60,34,0.57,0.050000000000000044,0.0999,2725,2024-01-02,2025-07-10,2025-04-14
FREEX,380,192,0.51,0.050000000000000044,60,31,0.52,0.050000000000000044,0.0998,2726,2024-01-02,2025-07-10,2025-04-14
KMI,380,205,0.54,0.69,60,31,0.52,0.04968944099378869,0.0992,2727,2024-01-02,2025-07-10,2025-04-14
FSERX,380,196,0.52,0.06000000000000005,60,33,0.55,0.04950495049504955,0.0989,2728,2024-01-02,2025-07-10,2025-04-14
CMCSA,380,183,0.48,-0.15000000000000002,60,32,0.53,0.04938271604938271,0.0986,2729,2024-01-02,2025-07-10,2025-04-14
L,380,218,0.57,0.29000000000000004,60,35,0.58,0.04878048780487809,0.0974,2730,2024-01-02,2025-07-10,2025-04-14
PHRCX,380,193,0.51,0.08000000000000007,60,31,0.52,0.04854368932038833,0.0969,2731,2024-01-02,2025-07-10,2025-04-14
SFHYX,380,191,0.5,0.08000000000000007,60,33,0.55,0.04854368932038833,0.0969,2731,2024-01-02,2025-07-10,2025-04-14
FRESX,380,202,0.53,0.08000000000000007,60,34,0.57,0.04854368932038833,0.0969,2731,2024-01-02,2025-07-10,2025-04-14
GWW,380,194,0.51,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2734,2024-01-02,2025-07-10,2025-04-14
PHRIX,380,193,0.51,0.09000000000000008,60,31,0.52,0.04807692307692313,0.096,2735,2024-01-02,2025-07-10,2025-04-14
PHRAX,380,192,0.51,0.09000000000000008,60,30,0.5,0.04807692307692313,0.096,2735,2024-01-02,2025-07-10,2025-04-14
WBAIX,380,190,0.5,0.10000000000000009,60,34,0.57,0.04761904761904767,0.0951,2737,2024-01-02,2025-07-10,2025-04-14
SITC,380,181,0.48,-0.78,60,33,0.55,0.04761904761904767,0.0951,2737,2024-01-02,2025-07-10,2025-04-14
CCHIX,380,143,0.38,0.10000000000000009,60,28,0.47,0.04761904761904767,0.0951,2737,2024-01-02,2025-07-10,2025-04-14
ASHCX,380,174,0.46,0.1100000000000001,60,36,0.6,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
SETAX,380,197,0.52,0.1100000000000001,60,33,0.55,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
ASHAX,380,176,0.46,0.1100000000000001,60,33,0.55,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
MHHIX,380,127,0.33,0.1100000000000001,60,25,0.42,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
MHHSX,380,130,0.34,0.1100000000000001,60,24,0.4,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
SGHCX,380,129,0.34,0.1100000000000001,60,28,0.47,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
HYIZX,380,142,0.37,0.1100000000000001,60,29,0.48,0.04716981132075482,0.0942,2740,2024-01-02,2025-07-10,2025-04-14
MHCAX,380,122,0.32,0.1100000000000001,60,23,0.38,0.04716981132075482,0.0941,2747,2024-01-02,2025-07-10,2025-04-14
MHYRX,380,124,0.33,0.1100000000000001,60,23,0.38,0.04716981132075482,0.0941,2747,2024-01-02,2025-07-10,2025-04-14
FTMIX,380,212,0.56,0.1200000000000001,60,36,0.6,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
MHYIX,380,130,0.34,0.1200000000000001,60,26,0.43,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
PMT-PA,380,178,0.47,0.1200000000000001,60,31,0.52,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
VWEAX,380,120,0.32,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
PHSCX,380,162,0.43,0.1200000000000001,60,29,0.48,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
PHYFX,380,135,0.36,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
MHYSX,380,134,0.35,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
SGHSX,380,130,0.34,0.1200000000000001,60,25,0.42,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
ASHIX,380,178,0.47,0.1200000000000001,60,33,0.55,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
ASHSX,380,184,0.48,0.1200000000000001,60,32,0.53,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
HD,380,188,0.49,0.1200000000000001,60,27,0.45,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
VLMIX,380,198,0.52,0.1200000000000001,60,34,0.57,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
CFRZX,380,144,0.38,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
RFRAX,380,142,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
CFRYX,380,142,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
RFRFX,380,139,0.37,0.1200000000000001,60,40,0.67,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
VWEHX,380,122,0.32,0.1200000000000001,60,24,0.4,0.04672897196261694,0.0933,2749,2024-01-02,2025-07-10,2025-04-14
LAC,380,174,0.46,-0.55,60,31,0.52,0.04651162790697683,0.0929,2766,2024-01-02,2025-07-10,2025-04-14
AHTCX,380,177,0.47,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
CITCX,380,174,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
EVDIX,380,200,0.53,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
RITAX,380,175,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
IHFAX,380,158,0.42,0.1299999999999999,60,31,0.52,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
EVDAX,380,196,0.52,0.1299999999999999,60,32,0.53,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
RITBX,380,174,0.46,0.1299999999999999,60,33,0.55,0.04629629629629606,0.0925,2767,2024-01-02,2025-07-10,2025-04-14
MNHYX,380,181,0.48,0.1299999999999999,60,29,0.48,0.04629629629629606,0.0924,2774,2024-01-02,2025-07-10,2025-04-14
FHQRX,380,58,0.15,0.1299999999999999,60,14,0.23,0.04629629629629606,0.0923,2775,2024-01-02,2025-07-10,2025-04-14
FVHIX,380,54,0.14,0.1299999999999999,60,14,0.23,0.04629629629629606,0.0923,2775,2024-01-02,2025-07-10,2025-04-14
BIVRX,380,169,0.44,-0.08999999999999997,60,29,0.48,0.04597701149425282,0.0918,2777,2024-01-02,2025-07-10,2025-04-14
AHTFX,380,173,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778,2024-01-02,2025-07-10,2025-04-14
AHITX,380,175,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778,2024-01-02,2025-07-10,2025-04-14
ABM,380,199,0.52,0.1399999999999999,60,30,0.5,0.04587155963302725,0.0916,2778,2024-01-02,2025-07-10,2025-04-14
CITAX,380,174,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778,2024-01-02,2025-07-10,2025-04-14
RITEX,380,175,0.46,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2778,2024-01-02,2025-07-10,2025-04-14
VLAAX,380,202,0.53,0.1499999999999999,60,36,0.6,0.04545454545454519,0.0908,2783,2024-01-02,2025-07-10,2025-04-14
AAPL,380,209,0.55,0.1499999999999999,60,35,0.58,0.04545454545454519,0.0908,2783,2024-01-02,2025-07-10,2025-04-14
BIVSX,380,168,0.44,-0.07999999999999996,60,29,0.48,0.045454545454545414,0.0908,2783,2024-01-02,2025-07-10,2025-04-14
MHYZX,380,173,0.46,0.3899999999999999,60,32,0.53,0.045112781954887105,0.0901,2786,2024-01-02,2025-07-10,2025-04-14
CME,380,216,0.57,0.3899999999999999,60,36,0.6,0.045112781954887105,0.0901,2786,2024-01-02,2025-07-10,2025-04-14
NGL-PB,380,182,0.48,0.15999999999999992,60,29,0.48,0.04504504504504481,0.09,2788,2024-01-02,2025-07-10,2025-04-14
MNHAX,380,182,0.48,0.3999999999999999,60,34,0.57,0.04477611940298498,0.0894,2789,2024-01-02,2025-07-10,2025-04-14
SBAC,380,193,0.51,-0.06000000000000005,60,30,0.5,0.04444444444444429,0.0888,2790,2024-01-02,2025-07-10,2025-04-14
CUBI-PF,380,199,0.52,0.17999999999999994,60,34,0.57,0.04424778761061954,0.0884,2791,2024-01-02,2025-07-10,2025-04-14
HLIT,380,188,0.49,-0.29000000000000004,60,32,0.53,0.04411764705882337,0.0881,2792,2024-01-02,2025-07-10,2025-04-14
PAY,380,178,0.47,0.6699999999999999,60,28,0.47,0.043749999999999956,0.0874,2793,2024-01-02,2025-07-10,2025-04-14
TORIX,380,218,0.57,0.44999999999999996,60,33,0.55,0.043165467625899234,0.0862,2794,2024-01-02,2025-07-10,2025-04-14
FRT,380,195,0.51,-0.030000000000000027,60,31,0.52,0.043010752688172005,0.0859,2795,2024-01-02,2025-07-10,2025-04-14
HRL,380,193,0.51,0.020000000000000018,60,30,0.5,0.04081632653061229,0.0815,2796,2024-01-02,2025-07-10,2025-04-14
HIG,380,222,0.58,0.54,60,31,0.52,0.04054054054054057,0.081,2797,2024-01-02,2025-07-10,2025-04-14
CRM,380,196,0.52,0.040000000000000036,60,32,0.53,0.040000000000000036,0.0799,2798,2024-01-02,2025-07-10,2025-04-14
FRRSX,380,191,0.5,0.040000000000000036,60,31,0.52,0.040000000000000036,0.0799,2798,2024-01-02,2025-07-10,2025-04-14
FRLAX,380,191,0.5,0.050000000000000044,60,31,0.52,0.03960396039603964,0.0791,2800,2024-01-02,2025-07-10,2025-04-14
BAX,380,169,0.44,-0.20999999999999996,60,28,0.47,0.03947368421052633,0.0788,2801,2024-01-02,2025-07-10,2025-04-14
MO,380,212,0.56,0.5800000000000001,60,31,0.52,0.03947368421052633,0.0788,2801,2024-01-02,2025-07-10,2025-04-14
WBALX,380,188,0.49,0.09000000000000008,60,34,0.57,0.03809523809523818,0.0761,2803,2024-01-02,2025-07-10,2025-04-14
MYHCX,380,118,0.31,0.09000000000000008,60,22,0.37,0.03809523809523818,0.0761,2803,2024-01-02,2025-07-10,2025-04-14
MHYTX,380,133,0.35,0.10000000000000009,60,25,0.42,0.037735849056603765,0.0754,2805,2024-01-02,2025-07-10,2025-04-14
GIFSX,380,113,0.3,0.10000000000000009,60,30,0.5,0.037735849056603765,0.0754,2805,2024-01-02,2025-07-10,2025-04-14
COSIX,380,194,0.51,0.10000000000000009,60,35,0.58,0.037735849056603765,0.0754,2805,2024-01-02,2025-07-10,2025-04-14
GIFIX,380,112,0.29,0.10000000000000009,60,29,0.48,0.037735849056603765,0.0754,2805,2024-01-02,2025-07-10,2025-04-14
RFRCX,380,135,0.36,0.10000000000000009,60,36,0.6,0.037735849056603765,0.0754,2805,2024-01-02,2025-07-10,2025-04-14
IHFCX,380,160,0.42,0.1100000000000001,60,29,0.48,0.03738317757009346,0.0747,2810,2024-01-02,2025-07-10,2025-04-14
OSTIX,380,154,0.41,0.1200000000000001,60,31,0.52,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
RSIVX,380,130,0.34,0.1200000000000001,60,29,0.48,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
CGBD,380,209,0.55,0.1200000000000001,60,30,0.5,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
GIOIX,380,180,0.47,0.1200000000000001,60,33,0.55,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
GIOSX,380,189,0.5,0.1200000000000001,60,34,0.57,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
NFFCX,380,108,0.28,0.1200000000000001,60,27,0.45,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
BGISX,380,160,0.42,0.1200000000000001,60,29,0.48,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
BCGIX,380,153,0.4,0.1200000000000001,60,28,0.47,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
BCAAX,380,156,0.41,0.1200000000000001,60,28,0.47,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
EA,380,204,0.54,0.1200000000000001,60,33,0.55,0.03703703703703698,0.074,2811,2024-01-02,2025-07-10,2025-04-14
NFRFX,380,114,0.3,0.1299999999999999,60,30,0.5,0.0366972477064218,0.0733,2821,2024-01-02,2025-07-10,2025-04-14
NFRAX,380,119,0.31,0.1299999999999999,60,28,0.47,0.0366972477064218,0.0733,2821,2024-01-02,2025-07-10,2025-04-14
NFRIX,380,118,0.31,0.1299999999999999,60,28,0.47,0.0366972477064218,0.0733,2821,2024-01-02,2025-07-10,2025-04-14
RSIIX,380,125,0.33,0.1299999999999999,60,25,0.42,0.0366972477064218,0.0733,2821,2024-01-02,2025-07-10,2025-04-14
TORCX,380,218,0.57,0.42999999999999994,60,33,0.55,0.03623188405797095,0.0724,2825,2024-01-02,2025-07-10,2025-04-14
VLAIX,380,199,0.52,0.1499999999999999,60,36,0.6,0.03603603603603589,0.072,2826,2024-01-02,2025-07-10,2025-04-14
TORTX,380,216,0.57,0.43999999999999995,60,33,0.55,0.03597122302158273,0.0719,2827,2024-01-02,2025-07-10,2025-04-14
MGOCX,380,198,0.52,0.15999999999999992,60,34,0.57,0.03571428571428559,0.0714,2828,2024-01-02,2025-07-10,2025-04-14
SHW,380,187,0.49,0.16999999999999993,60,30,0.5,0.03539823008849563,0.0707,2829,2024-01-02,2025-07-10,2025-04-14
MCSSX,380,198,0.52,0.16999999999999993,60,34,0.57,0.03539823008849563,0.0707,2829,2024-01-02,2025-07-10,2025-04-14
MSOIX,380,199,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831,2024-01-02,2025-07-10,2025-04-14
MSOAX,380,198,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831,2024-01-02,2025-07-10,2025-04-14
MCSDX,380,199,0.52,0.17999999999999994,60,34,0.57,0.03508771929824572,0.0701,2831,2024-01-02,2025-07-10,2025-04-14
CTAS,380,213,0.56,0.48,60,32,0.53,0.034965034965035,0.0699,2834,2024-01-02,2025-07-10,2025-04-14
MCK,380,218,0.57,0.52,60,34,0.57,0.03401360544217691,0.068,2835,2024-01-02,2025-07-10,2025-04-14
AMWD,380,181,0.48,-0.37,60,31,0.52,0.032786885245901676,0.0655,2836,2024-01-02,2025-07-10,2025-04-14
GERN,380,164,0.43,-0.36,60,28,0.47,0.032258064516129004,0.0644,2837,2024-01-02,2025-07-10,2025-04-14
EMN,380,187,0.49,-0.040000000000000036,60,30,0.5,0.032258064516129004,0.0644,2837,2024-01-02,2025-07-10,2025-04-14
SGGDX,380,208,0.55,0.6299999999999999,60,33,0.55,0.03164556962025311,0.0632,2839,2024-01-02,2025-07-10,2025-04-14
DXC,380,194,0.51,-0.33999999999999997,60,32,0.53,0.03125,0.0624,2840,2024-01-02,2025-07-10,2025-04-14
BHF,380,202,0.53,-0.010000000000000009,60,32,0.53,0.03125,0.0624,2840,2024-01-02,2025-07-10,2025-04-14
JFNIX,380,190,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842,2024-01-02,2025-07-10,2025-04-14
JNGLX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842,2024-01-02,2025-07-10,2025-04-14
JAGLX,380,187,0.49,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842,2024-01-02,2025-07-10,2025-04-14
JFNNX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842,2024-01-02,2025-07-10,2025-04-14
JFNAX,380,189,0.5,0.020000000000000018,60,34,0.57,0.030303030303030276,0.0606,2842,2024-01-02,2025-07-10,2025-04-14
GURPX,380,169,0.44,0.020000000000000018,60,7,0.12,0.030303030303030276,0.0603,2847,2024-01-02,2025-07-10,2025-04-14
JNJ,380,205,0.54,0.030000000000000027,60,34,0.57,0.030000000000000027,0.0599,2848,2024-01-02,2025-07-10,2025-04-14
S,380,190,0.5,-0.31000000000000005,60,32,0.53,0.02985074626865658,0.0596,2849,2024-01-02,2025-07-10,2025-04-14
FTNT,380,209,0.55,0.73,60,33,0.55,0.029761904761904878,0.0595,2850,2024-01-02,2025-07-10,2025-04-14
SO,380,208,0.55,0.3899999999999999,60,33,0.55,0.02962962962962945,0.0592,2851,2024-01-02,2025-07-10,2025-04-14
SSIRX,380,175,0.46,0.050000000000000044,60,35,0.58,0.02941176470588247,0.0588,2852,2024-01-02,2025-07-10,2025-04-14
T,380,210,0.55,0.76,60,31,0.52,0.029239766081871288,0.0584,2853,2024-01-02,2025-07-10,2025-04-14
DGICA,380,181,0.48,0.4099999999999999,60,28,0.47,0.029197080291970767,0.0583,2854,2024-01-02,2025-07-10,2025-04-14
GIBCX,380,194,0.51,0.06000000000000005,60,32,0.53,0.029126213592232997,0.0582,2855,2024-01-02,2025-07-10,2025-04-14
CLDAX,380,188,0.49,0.06000000000000005,60,30,0.5,0.029126213592232997,0.0582,2855,2024-01-02,2025-07-10,2025-04-14
SDICX,380,185,0.49,0.06000000000000005,60,31,0.52,0.029126213592232997,0.0582,2855,2024-01-02,2025-07-10,2025-04-14
AMGN,380,202,0.53,0.06000000000000005,60,32,0.53,0.029126213592232997,0.0582,2855,2024-01-02,2025-07-10,2025-04-14
SIUSX,380,185,0.49,0.07000000000000006,60,31,0.52,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
VCOBX,380,184,0.48,0.07000000000000006,60,30,0.5,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
SIUPX,380,188,0.49,0.07000000000000006,60,32,0.53,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
GIBAX,380,194,0.51,0.07000000000000006,60,32,0.53,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
AMCR,380,185,0.49,0.07000000000000006,60,28,0.47,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
GIBLX,380,195,0.51,0.07000000000000006,60,32,0.53,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
PTAOX,380,197,0.52,0.07000000000000006,60,31,0.52,0.028846153846153966,0.0576,2859,2024-01-02,2025-07-10,2025-04-14
VGCAX,380,189,0.5,0.08000000000000007,60,34,0.57,0.028571428571428692,0.0571,2866,2024-01-02,2025-07-10,2025-04-14
GIFCX,380,116,0.31,0.08000000000000007,60,29,0.48,0.028571428571428692,0.0571,2866,2024-01-02,2025-07-10,2025-04-14
UNAVX,380,152,0.4,0.08000000000000007,60,24,0.4,0.028571428571428692,0.0571,2866,2024-01-02,2025-07-10,2025-04-14
CPMPX,380,152,0.4,0.08000000000000007,60,24,0.4,0.028571428571428692,0.0571,2866,2024-01-02,2025-07-10,2025-04-14
UMMGX,380,192,0.51,0.08000000000000007,60,30,0.5,0.028571428571428692,0.0571,2866,2024-01-02,2025-07-10,2025-04-14
