Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
HDQVX,406,212,0.52,0.3400000000000001,60,30,0.5,0.0551181102362206,0.11,1991
HDAVX,406,214,0.53,0.3400000000000001,60,29,0.48,0.0551181102362206,0.11,1991
AGTIX,406,212,0.52,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,1996
DIVPX,406,212,0.52,0.1499999999999999,60,36,0.6,0.05504587155963292,0.1099,1996
EVDAX,406,210,0.52,0.1499999999999999,60,31,0.52,0.05504587155963292,0.1099,1996
ATEYX,406,212,0.52,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,1996
ATEZX,406,212,0.52,0.1499999999999999,60,33,0.55,0.05504587155963292,0.1099,1996
NAEFX,406,213,0.52,0.1499999999999999,60,32,0.53,0.05504587155963292,0.1099,1996
TSQ,406,187,0.46,-0.22999999999999998,60,35,0.58,0.0547945205479452,0.1094,2002
GSNPX,406,207,0.51,0.3500000000000001,60,32,0.53,0.0546875,0.1092,2003
TEQAX,406,220,0.54,0.3500000000000001,60,31,0.52,0.0546875,0.1092,2003
VEGBX,406,214,0.53,0.15999999999999992,60,34,0.57,0.05454545454545445,0.1089,2005
RRMVX,406,206,0.51,0.15999999999999992,60,32,0.53,0.05454545454545445,0.1089,2005
FMIYX,406,212,0.52,0.15999999999999992,60,32,0.53,0.05454545454545445,0.1089,2005
MFVZX,406,214,0.53,0.15999999999999992,60,31,0.52,0.05454545454545445,0.1089,2005
EIFVX,406,212,0.52,0.15999999999999992,60,32,0.53,0.05454545454545445,0.1089,2005
AQN,406,204,0.5,-0.030000000000000027,60,30,0.5,0.05434782608695654,0.1085,2010
CEYIX,406,226,0.56,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
BTBFX,406,220,0.54,0.16999999999999993,60,31,0.52,0.054054054054053946,0.1079,2011
KHC,406,203,0.5,-0.21999999999999997,60,30,0.5,0.05405405405405417,0.1079,2011
FCSDX,406,215,0.53,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
UGTCX,406,221,0.54,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
TILCX,406,207,0.51,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
GCBUX,406,212,0.52,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
GCBLX,406,208,0.51,0.16999999999999993,60,30,0.5,0.054054054054053946,0.1079,2011
TRLUX,406,210,0.52,0.16999999999999993,60,32,0.53,0.054054054054053946,0.1079,2011
WRLDX,406,216,0.53,0.17999999999999994,60,33,0.55,0.05357142857142838,0.107,2020
PARBX,406,214,0.53,0.17999999999999994,60,34,0.57,0.05357142857142838,0.107,2020
OSTVX,406,217,0.53,0.17999999999999994,60,34,0.57,0.05357142857142838,0.107,2020
CMACX,406,215,0.53,0.17999999999999994,60,34,0.57,0.05357142857142838,0.107,2020
FTSDX,406,214,0.53,0.17999999999999994,60,32,0.53,0.05357142857142838,0.107,2020
TLVCX,406,207,0.51,0.17999999999999994,60,31,0.52,0.05357142857142838,0.107,2020
UGTAX,406,226,0.56,0.17999999999999994,60,33,0.55,0.05357142857142838,0.107,2020
JMCCX,406,215,0.53,0.17999999999999994,60,31,0.52,0.05357142857142838,0.107,2020
LCRIX,406,215,0.53,0.17999999999999994,60,32,0.53,0.05357142857142838,0.107,2020
JMCEX,406,215,0.53,0.17999999999999994,60,31,0.52,0.05357142857142838,0.107,2020
RRTBX,406,217,0.53,0.17999999999999994,60,33,0.55,0.05357142857142838,0.107,2020
LCORX,406,215,0.53,0.17999999999999994,60,32,0.53,0.05357142857142838,0.107,2020
CSCO,406,221,0.54,0.3799999999999999,60,30,0.5,0.05343511450381677,0.1067,2032
IGD,406,214,0.53,0.3799999999999999,60,30,0.5,0.05343511450381677,0.1067,2032
PRHSX,406,204,0.5,-0.010000000000000009,60,32,0.53,0.05319148936170226,0.1062,2034
MCN,406,178,0.44,-0.010000000000000009,60,28,0.47,0.05319148936170226,0.1062,2034
FIQWX,406,213,0.52,0.18999999999999995,60,33,0.55,0.053097345132743445,0.106,2036
PARJX,406,216,0.53,0.18999999999999995,60,33,0.55,0.053097345132743445,0.106,2036
CPCLX,406,194,0.48,0.18999999999999995,60,33,0.55,0.053097345132743445,0.106,2036
CMAAX,406,218,0.54,0.18999999999999995,60,34,0.57,0.053097345132743445,0.106,2036
TRRBX,406,224,0.55,0.18999999999999995,60,34,0.57,0.053097345132743445,0.106,2036
VSNGX,406,215,0.53,0.18999999999999995,60,31,0.52,0.053097345132743445,0.106,2036
JMEEX,406,215,0.53,0.18999999999999995,60,31,0.52,0.053097345132743445,0.106,2036
JEQIX,406,216,0.53,0.18999999999999995,60,31,0.52,0.053097345132743445,0.106,2036
TRRHX,406,219,0.54,0.18999999999999995,60,35,0.58,0.053097345132743445,0.106,2036
RRTNX,406,215,0.53,0.18999999999999995,60,33,0.55,0.053097345132743445,0.106,2036
MNHCX,406,217,0.53,0.18999999999999995,60,35,0.58,0.053097345132743445,0.106,2036
ETG,406,231,0.57,0.3899999999999999,60,35,0.58,0.05303030303030298,0.1059,2047
CPLSX,406,193,0.48,0.19999999999999996,60,29,0.48,0.05263157894736836,0.1051,2048
TMVIX,406,209,0.51,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
WPASX,406,214,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
MNHRX,406,217,0.53,0.19999999999999996,60,35,0.58,0.05263157894736836,0.1051,2048
FCGIX,406,216,0.53,0.19999999999999996,60,32,0.53,0.05263157894736836,0.1051,2048
FCGEX,406,213,0.52,0.19999999999999996,60,32,0.53,0.05263157894736836,0.1051,2048
JGRTX,406,216,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
EKGIX,406,206,0.51,0.0,60,29,0.48,0.05263157894736836,0.1051,2048
PAFGX,406,222,0.55,0.19999999999999996,60,37,0.62,0.05263157894736836,0.1051,2048
TXN,406,212,0.52,0.19999999999999996,60,33,0.55,0.05263157894736836,0.1051,2048
TLVAX,406,210,0.52,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
JDMRX,406,216,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
WPSIX,406,215,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
SO,406,221,0.54,0.3999999999999999,60,33,0.55,0.05263157894736836,0.1051,2048
WPSGX,406,215,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
EXHAX,406,215,0.53,0.19999999999999996,60,34,0.57,0.05263157894736836,0.1051,2048
LGMCX,406,214,0.53,0.19999999999999996,60,34,0.57,0.05263157894736836,0.1051,2048
HWCAX,406,216,0.53,0.19999999999999996,60,28,0.47,0.05263157894736836,0.1051,2048
HAGCX,406,221,0.54,0.19999999999999996,60,30,0.5,0.05263157894736836,0.1051,2048
WPSZX,406,214,0.53,0.19999999999999996,60,31,0.52,0.05263157894736836,0.1051,2048
JAAGX,406,215,0.53,0.20999999999999996,60,30,0.5,0.052173913043478404,0.1042,2068
JANEX,406,217,0.53,0.20999999999999996,60,31,0.52,0.052173913043478404,0.1042,2068
CPLIX,406,199,0.49,0.20999999999999996,60,33,0.55,0.052173913043478404,0.1042,2068
JAENX,406,218,0.54,0.20999999999999996,60,30,0.5,0.052173913043478404,0.1042,2068
JDMNX,406,218,0.54,0.20999999999999996,60,31,0.52,0.052173913043478404,0.1042,2068
PORTX,406,214,0.53,0.20999999999999996,60,32,0.53,0.052173913043478404,0.1042,2068
JMGRX,406,218,0.54,0.20999999999999996,60,31,0.52,0.052173913043478404,0.1042,2068
CAMOX,406,213,0.52,0.20999999999999996,60,32,0.53,0.052173913043478404,0.1042,2068
HWACX,406,216,0.53,0.20999999999999996,60,31,0.52,0.052173913043478404,0.1042,2068
JHQCX,406,230,0.57,0.20999999999999996,60,38,0.63,0.052173913043478404,0.1042,2068
UTZ,406,198,0.49,-0.18999999999999995,60,31,0.52,0.051948051948051965,0.1037,2078
WFC,406,210,0.52,0.6200000000000001,60,32,0.53,0.051948051948051965,0.1037,2078
CAMWX,406,213,0.52,0.21999999999999997,60,32,0.53,0.051724137931034475,0.1033,2080
FIAGX,406,213,0.52,0.21999999999999997,60,31,0.52,0.051724137931034475,0.1033,2080
JHQAX,406,229,0.56,0.21999999999999997,60,35,0.58,0.051724137931034475,0.1033,2080
MNHWX,406,216,0.53,0.21999999999999997,60,35,0.58,0.051724137931034475,0.1033,2080
LGMNX,406,216,0.53,0.21999999999999997,60,34,0.57,0.051724137931034475,0.1033,2080
JHEQX,406,228,0.56,0.21999999999999997,60,36,0.6,0.051724137931034475,0.1033,2080
NWSA,406,208,0.51,0.21999999999999997,60,30,0.5,0.051724137931034475,0.1033,2080
BCSFX,406,198,0.49,0.21999999999999997,60,32,0.53,0.051724137931034475,0.1033,2080
SRFMX,406,214,0.53,0.21999999999999997,60,34,0.57,0.051724137931034475,0.1033,2080
AEE,406,214,0.53,0.42999999999999994,60,35,0.58,0.051470588235293935,0.1028,2089
FZAJX,406,216,0.53,0.22999999999999998,60,31,0.52,0.05128205128205132,0.1024,2090
ADI,406,209,0.51,0.22999999999999998,60,32,0.53,0.05128205128205132,0.1024,2090
ARTKX,406,221,0.54,0.22999999999999998,60,36,0.6,0.05128205128205132,0.1024,2090
NICSX,406,218,0.54,0.22999999999999998,60,31,0.52,0.05128205128205132,0.1024,2090
RWSIX,406,196,0.48,0.030000000000000027,60,33,0.55,0.05102040816326525,0.1019,2094
APHKX,406,220,0.54,0.24,60,36,0.6,0.05084745762711873,0.1016,2095
BWBTX,406,219,0.54,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
BWBIX,406,217,0.53,0.24,60,30,0.5,0.05084745762711873,0.1015,2096
TADGX,406,217,0.53,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
PRDGX,406,216,0.53,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
FTHY,406,203,0.5,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
PDGIX,406,219,0.54,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
GSIMX,406,221,0.54,0.24,60,34,0.57,0.05084745762711873,0.1015,2096
RIVHX,406,214,0.53,0.24,60,31,0.52,0.05084745762711873,0.1015,2096
GGIPX,406,220,0.54,0.24,60,32,0.53,0.05084745762711873,0.1015,2096
DODGX,406,227,0.56,0.24,60,35,0.58,0.05084745762711873,0.1015,2096
RWSNX,406,196,0.48,0.040000000000000036,60,34,0.57,0.05050505050505061,0.1009,2106
RIVJX,406,214,0.53,0.25,60,31,0.52,0.050420168067226934,0.1007,2107
AIVEX,406,215,0.53,0.25,60,31,0.52,0.050420168067226934,0.1007,2107
AIVFX,406,216,0.53,0.25,60,31,0.52,0.050420168067226934,0.1007,2107
TRZDX,406,217,0.53,0.25,60,30,0.5,0.050420168067226934,0.1007,2107
CIVKX,406,215,0.53,0.25,60,31,0.52,0.050420168067226934,0.1007,2107
RIVKX,406,216,0.53,0.25,60,32,0.53,0.050420168067226934,0.1007,2107
CIVGX,406,216,0.53,0.25,60,32,0.53,0.050420168067226934,0.1007,2107
CIVAX,406,217,0.53,0.25,60,32,0.53,0.050420168067226934,0.1007,2107
BDFFX,406,216,0.53,0.26,60,30,0.5,0.050000000000000044,0.0998,2115
CRSR,406,190,0.47,-0.37,60,28,0.47,0.050000000000000044,0.0998,2115
HWGAX,406,227,0.56,0.26,60,33,0.55,0.050000000000000044,0.0998,2115
USBOX,406,226,0.56,0.27,60,34,0.57,0.04958677685950419,0.099,2118
APFDX,406,211,0.52,0.27,60,30,0.5,0.04958677685950419,0.099,2118
MGRCX,406,223,0.55,0.28,60,35,0.58,0.049180327868852514,0.0982,2120
MGRBX,406,221,0.54,0.28,60,35,0.58,0.049180327868852514,0.0982,2120
PAA,406,220,0.54,0.28,60,28,0.47,0.049180327868852514,0.0982,2120
MGRRX,406,222,0.55,0.28,60,35,0.58,0.049180327868852514,0.0982,2120
NXT,406,194,0.48,0.28,60,28,0.47,0.049180327868852514,0.0982,2120
NBGAX,406,197,0.49,0.07000000000000006,60,28,0.47,0.0490196078431373,0.0979,2125
VVR,406,192,0.47,0.07000000000000006,60,32,0.53,0.0490196078431373,0.0979,2125
MGRQX,406,221,0.54,0.29000000000000004,60,35,0.58,0.04878048780487809,0.0974,2127
FCPCX,406,226,0.56,0.29000000000000004,60,32,0.53,0.04878048780487809,0.0974,2127
MGRAX,406,223,0.55,0.29000000000000004,60,35,0.58,0.04878048780487809,0.0974,2127
HSWCX,406,226,0.56,0.29000000000000004,60,32,0.53,0.04878048780487809,0.0974,2127
DIS,406,207,0.51,0.29000000000000004,60,27,0.45,0.04878048780487809,0.0974,2127
MGRTX,406,223,0.55,0.29000000000000004,60,35,0.58,0.04878048780487809,0.0974,2127
FOX,406,230,0.57,0.94,60,31,0.52,0.048648648648648596,0.0971,2133
NBGIX,406,198,0.49,0.08000000000000007,60,28,0.47,0.04854368932038833,0.0969,2134
NRGSX,406,200,0.49,0.08000000000000007,60,28,0.47,0.04854368932038833,0.0969,2134
KIFYX,406,215,0.53,0.08000000000000007,60,33,0.55,0.04854368932038833,0.0969,2134
VWILX,406,228,0.56,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2137
VWIGX,406,225,0.55,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2137
MQGIX,406,223,0.55,0.30000000000000004,60,35,0.58,0.048387096774193505,0.0966,2137
HSWSX,406,224,0.55,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2137
FCPAX,406,228,0.56,0.30000000000000004,60,33,0.55,0.048387096774193505,0.0966,2137
SCVEX,406,225,0.55,0.30000000000000004,60,32,0.53,0.048387096774193505,0.0966,2137
MGRDX,406,222,0.55,0.30000000000000004,60,35,0.58,0.048387096774193505,0.0966,2137
MGRVX,406,223,0.55,0.30000000000000004,60,35,0.58,0.048387096774193505,0.0966,2137
PRU,406,220,0.54,0.09000000000000008,60,32,0.53,0.04807692307692313,0.096,2145
NRGEX,406,199,0.49,0.09000000000000008,60,28,0.47,0.04807692307692313,0.096,2145
SCIJX,406,225,0.55,0.31000000000000005,60,32,0.53,0.04800000000000004,0.0959,2147
SCIEX,406,224,0.55,0.31000000000000005,60,32,0.53,0.04800000000000004,0.0959,2147
HSWFX,406,225,0.55,0.31000000000000005,60,32,0.53,0.04800000000000004,0.0959,2147
HSWTX,406,225,0.55,0.31000000000000005,60,32,0.53,0.04800000000000004,0.0959,2147
HSWYX,406,223,0.55,0.31000000000000005,60,32,0.53,0.04800000000000004,0.0959,2147
GARIX,406,221,0.54,0.32000000000000006,60,31,0.52,0.04761904761904767,0.0951,2152
SIRI,406,194,0.48,-0.56,60,35,0.58,0.04761904761904767,0.0951,2152
ARIS,406,223,0.55,1.8599999999999999,60,27,0.45,0.04761904761904767,0.0951,2152
FTVSX,406,208,0.51,0.10000000000000009,60,31,0.52,0.04761904761904767,0.0951,2152
QLEIX,406,236,0.58,0.55,60,33,0.55,0.04729729729729737,0.0945,2156
TEQCX,406,219,0.54,0.33000000000000007,60,31,0.52,0.047244094488189115,0.0943,2157
GETGX,406,205,0.5,0.1100000000000001,60,27,0.45,0.04716981132075482,0.0942,2158
WSBFX,406,212,0.52,0.1100000000000001,60,32,0.53,0.04716981132075482,0.0942,2158
NWS,406,210,0.52,0.3400000000000001,60,30,0.5,0.046875,0.0936,2160
TMPIX,406,209,0.51,0.1200000000000001,60,34,0.57,0.04672897196261694,0.0933,2161
PSCHX,406,212,0.52,0.1200000000000001,60,29,0.48,0.04672897196261694,0.0933,2161
VEVIX,406,204,0.5,0.1200000000000001,60,27,0.45,0.04672897196261694,0.0933,2161
VEVRX,406,205,0.5,0.1200000000000001,60,27,0.45,0.04672897196261694,0.0933,2161
TMCPX,406,209,0.51,0.1200000000000001,60,34,0.57,0.04672897196261694,0.0933,2161
PGOAX,406,208,0.51,0.1200000000000001,60,29,0.48,0.04672897196261694,0.0933,2161
TMPRX,406,207,0.51,0.1200000000000001,60,33,0.55,0.04672897196261694,0.0933,2161
VWINX,406,217,0.53,0.1299999999999999,60,34,0.57,0.04629629629629606,0.0925,2168
RMBMX,406,210,0.52,0.1299999999999999,60,30,0.5,0.04629629629629606,0.0924,2169
UBER,406,200,0.49,0.5900000000000001,60,29,0.48,0.046052631578947345,0.092,2170
DEOPX,406,212,0.52,0.1399999999999999,60,29,0.48,0.04587155963302725,0.0916,2171
PKSCX,406,197,0.49,0.1399999999999999,60,28,0.47,0.04587155963302725,0.0916,2171
ECFVX,406,211,0.52,0.1399999999999999,60,33,0.55,0.04587155963302725,0.0916,2171
MFVNX,406,209,0.51,0.1399999999999999,60,31,0.52,0.04587155963302725,0.0916,2171
MBXAX,406,217,0.53,0.1499999999999999,60,31,0.52,0.04545454545454519,0.0908,2175
MFVFX,406,210,0.52,0.1499999999999999,60,30,0.5,0.04545454545454519,0.0908,2175
MFVAX,406,215,0.53,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
EIPIX,406,228,0.56,0.3799999999999999,60,33,0.55,0.045454545454545414,0.0908,2175
MBXIX,406,215,0.53,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
MFVSX,406,212,0.52,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
PSQGX,406,212,0.52,0.1499999999999999,60,31,0.52,0.04545454545454519,0.0908,2175
WAMFX,406,208,0.51,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
EAFVX,406,212,0.52,0.1499999999999999,60,33,0.55,0.04545454545454519,0.0908,2175
OMC,406,219,0.54,-0.07999999999999996,60,30,0.5,0.045454545454545414,0.0908,2175
MMFVX,406,215,0.53,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
FMIJX,406,208,0.51,0.1499999999999999,60,30,0.5,0.04545454545454519,0.0908,2175
EVDIX,406,214,0.53,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
BTMFX,406,208,0.51,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
CSECX,406,222,0.55,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
MMFYX,406,215,0.53,0.1499999999999999,60,32,0.53,0.04545454545454519,0.0908,2175
BIVIX,406,178,0.44,-0.07999999999999996,60,25,0.42,0.045454545454545414,0.0907,2191
BIVSX,406,178,0.44,-0.07999999999999996,60,25,0.42,0.045454545454545414,0.0907,2191
QCOM,406,216,0.53,0.15999999999999992,60,32,0.53,0.04504504504504481,0.09,2193
ECSTX,406,213,0.52,0.15999999999999992,60,32,0.53,0.04504504504504481,0.09,2193
AWIIX,406,211,0.52,0.15999999999999992,60,32,0.53,0.04504504504504481,0.09,2193
ERSTX,406,212,0.52,0.15999999999999992,60,32,0.53,0.04504504504504481,0.09,2193
CSIEX,406,225,0.55,0.15999999999999992,60,32,0.53,0.04504504504504481,0.09,2193
RRTAX,406,220,0.54,0.15999999999999992,60,35,0.58,0.04504504504504481,0.09,2193
FSHNX,406,168,0.41,0.15999999999999992,60,24,0.4,0.04504504504504481,0.0899,2199
VSCRX,406,202,0.5,0.15999999999999992,60,28,0.47,0.04504504504504481,0.0899,2199
PKSAX,406,196,0.48,0.15999999999999992,60,28,0.47,0.04504504504504481,0.0899,2199
SVRA,406,192,0.47,-0.30000000000000004,60,35,0.58,0.04477611940298498,0.0894,2202
EHSTX,406,213,0.52,0.16999999999999993,60,32,0.53,0.044642857142856984,0.0892,2203
PPIPX,406,222,0.55,0.16999999999999993,60,35,0.58,0.044642857142856984,0.0892,2203
VGWAX,406,227,0.56,0.16999999999999993,60,39,0.65,0.044642857142856984,0.0892,2203
ERLVX,406,212,0.52,0.16999999999999993,60,32,0.53,0.044642857142856984,0.0892,2203
CEYRX,406,226,0.56,0.16999999999999993,60,32,0.53,0.044642857142856984,0.0892,2203
EILVX,406,212,0.52,0.16999999999999993,60,32,0.53,0.044642857142856984,0.0892,2203
VGWLX,406,223,0.55,0.16999999999999993,60,38,0.63,0.044642857142856984,0.0892,2203
TRRAX,406,216,0.53,0.16999999999999993,60,34,0.57,0.044642857142856984,0.0892,2203
PRSIX,406,218,0.54,0.16999999999999993,60,36,0.6,0.044642857142856984,0.0892,2203
PARAX,406,214,0.53,0.16999999999999993,60,34,0.57,0.044642857142856984,0.0892,2203
PBR,406,201,0.5,-0.06000000000000005,60,29,0.48,0.04444444444444429,0.0888,2213
FASDX,406,212,0.52,0.17999999999999994,60,32,0.53,0.04424778761061954,0.0884,2214
FSIDX,406,212,0.52,0.17999999999999994,60,31,0.52,0.04424778761061954,0.0884,2214
WPCSX,406,214,0.53,0.17999999999999994,60,31,0.52,0.04424778761061954,0.0884,2214
MMT,406,189,0.47,0.17999999999999994,60,28,0.47,0.04424778761061954,0.0884,2214
FSDIX,406,217,0.53,0.17999999999999994,60,34,0.57,0.04424778761061954,0.0884,2214
BHCFX,406,199,0.49,-0.050000000000000044,60,32,0.53,0.0439560439560438,0.0878,2219
DODBX,406,239,0.59,0.18999999999999995,60,38,0.63,0.043859649122807154,0.0876,2220
GNL-PA,406,215,0.53,0.18999999999999995,60,32,0.53,0.043859649122807154,0.0876,2220
JGRCX,406,216,0.53,0.18999999999999995,60,31,0.52,0.043859649122807154,0.0876,2220
SND,406,198,0.49,-0.040000000000000036,60,26,0.43,0.04347826086956519,0.0868,2223
MNHIX,406,217,0.53,0.19999999999999996,60,35,0.58,0.04347826086956519,0.0868,2223
TBGVX,406,220,0.54,0.19999999999999996,60,33,0.55,0.04347826086956519,0.0868,2223
DIAMX,406,215,0.53,0.19999999999999996,60,27,0.45,0.04347826086956519,0.0868,2223
FIGCX,406,214,0.53,0.19999999999999996,60,31,0.52,0.04347826086956519,0.0868,2223
EQH,406,229,0.56,0.6799999999999999,60,32,0.53,0.04347826086956519,0.0868,2223
JDMAX,406,218,0.54,0.19999999999999996,60,31,0.52,0.04347826086956519,0.0868,2223
EILGX,406,223,0.55,0.19999999999999996,60,31,0.52,0.04347826086956519,0.0868,2223
EAALX,406,222,0.55,0.19999999999999996,60,32,0.53,0.04347826086956519,0.0868,2223
XEL,406,221,0.54,0.19999999999999996,60,33,0.55,0.04347826086956519,0.0868,2223
DIAYX,406,216,0.53,0.20999999999999996,60,28,0.47,0.0431034482758621,0.0861,2233
BCSVX,406,199,0.49,0.20999999999999996,60,32,0.53,0.0431034482758621,0.0861,2233
AFCWX,406,215,0.53,0.20999999999999996,60,34,0.57,0.0431034482758621,0.0861,2233
DHLSX,406,214,0.53,0.20999999999999996,60,27,0.45,0.0431034482758621,0.0861,2233
FITGX,406,214,0.53,0.20999999999999996,60,31,0.52,0.0431034482758621,0.0861,2233
ICE,406,224,0.55,0.45999999999999996,60,29,0.48,0.04285714285714293,0.0856,2238
VRESX,406,208,0.51,0.21999999999999997,60,34,0.57,0.042735042735042805,0.0854,2239
FIGFX,406,216,0.53,0.21999999999999997,60,31,0.52,0.042735042735042805,0.0854,2239
AFCNX,406,217,0.53,0.21999999999999997,60,34,0.57,0.042735042735042805,0.0854,2239
FIIIX,406,216,0.53,0.21999999999999997,60,31,0.52,0.042735042735042805,0.0854,2239
BMDSX,406,210,0.52,-0.020000000000000018,60,32,0.53,0.042553191489361764,0.085,2243
EKGCX,406,203,0.5,-0.020000000000000018,60,29,0.48,0.042553191489361764,0.085,2243
GSINX,406,217,0.53,0.22999999999999998,60,33,0.55,0.04237288135593231,0.0846,2245
CIVBX,406,216,0.53,0.22999999999999998,60,31,0.52,0.04237288135593231,0.0846,2245
RIVDX,406,212,0.52,0.22999999999999998,60,31,0.52,0.04237288135593231,0.0846,2245
RIVAX,406,212,0.52,0.22999999999999998,60,31,0.52,0.04237288135593231,0.0846,2245
AFCMX,406,214,0.53,0.22999999999999998,60,33,0.55,0.04237288135593231,0.0846,2245
GSIHX,406,218,0.54,0.22999999999999998,60,33,0.55,0.04237288135593231,0.0846,2245
AIVCX,406,214,0.53,0.22999999999999998,60,31,0.52,0.04237288135593231,0.0846,2245
ATUS,406,194,0.48,-0.26,60,29,0.48,0.04225352112676051,0.0844,2252
EKGYX,406,205,0.5,-0.010000000000000009,60,29,0.48,0.04210526315789487,0.0841,2253
EKGAX,406,207,0.51,-0.010000000000000009,60,29,0.48,0.04210526315789487,0.0841,2253
FIGSX,406,217,0.53,0.24,60,31,0.52,0.04201680672268915,0.0839,2255
AFCGX,406,217,0.53,0.24,60,33,0.55,0.04201680672268915,0.0839,2255
DILRX,406,217,0.53,0.24,60,36,0.6,0.04201680672268915,0.0839,2255
CIVCX,406,215,0.53,0.24,60,31,0.52,0.04201680672268915,0.0839,2255
GSIYX,406,219,0.54,0.24,60,33,0.55,0.04201680672268915,0.0839,2255
RIVIX,406,214,0.53,0.24,60,32,0.53,0.04201680672268915,0.0839,2255
AIVBX,406,217,0.53,0.24,60,32,0.53,0.04201680672268915,0.0839,2255
JBHT,406,191,0.47,-0.25,60,26,0.43,0.04166666666666674,0.0832,2262
CIVHX,406,217,0.53,0.25,60,32,0.53,0.04166666666666674,0.0832,2262
ITUB,406,194,0.48,0.25,60,29,0.48,0.04166666666666674,0.0832,2262
AIVGX,406,215,0.53,0.25,60,31,0.52,0.04166666666666674,0.0832,2262
MIEIX,406,222,0.55,0.25,60,31,0.52,0.04166666666666674,0.0832,2262
RIVGX,406,216,0.53,0.25,60,31,0.52,0.04166666666666674,0.0832,2262
BMY,406,213,0.52,0.0,60,32,0.53,0.04166666666666674,0.0832,2262
FPI,406,193,0.48,0.0,60,29,0.48,0.04166666666666674,0.0832,2262
KOS,406,184,0.45,-0.75,60,25,0.42,0.04166666666666674,0.0832,2262
