Symbol,n_change,n_gain,gain_ratio,relative_change,t,t_gain_sign,t_gain_sign_ratio,t_relative_change,t_harmonic_mean,t_rank_harmonic_mean
LGLQX,406,235,0.58,0.71,60,37,0.62,0.1875,0.3731,322
WRLD,406,214,0.53,0.33000000000000007,60,33,0.55,0.1875,0.3729,324
PGRE,406,204,0.5,0.33000000000000007,60,32,0.53,0.1875,0.3728,325
FZAHX,406,238,0.59,0.6499999999999999,60,38,0.63,0.18705035971223016,0.3723,326
LGLSX,406,234,0.58,0.72,60,37,0.62,0.18620689655172407,0.3705,327
LGLAX,406,234,0.58,0.72,60,37,0.62,0.18620689655172407,0.3705,327
TIMB,406,217,0.53,0.29000000000000004,60,32,0.53,0.1834862385321101,0.3649,329
HSY,406,204,0.5,-0.030000000000000027,60,34,0.57,0.18292682926829262,0.3639,330
FACGX,406,237,0.58,0.6200000000000001,60,38,0.63,0.1824817518248174,0.3632,331
KELYA,406,201,0.5,-0.35,60,34,0.57,0.18181818181818166,0.3617,332
MQ,406,199,0.49,-0.08999999999999997,60,33,0.55,0.18181818181818188,0.3616,333
INTC,406,195,0.48,-0.48,60,31,0.52,0.18181818181818188,0.3615,334
INTT,406,199,0.49,-0.48,60,30,0.5,0.18181818181818188,0.3614,335
FAGOX,406,237,0.58,0.6299999999999999,60,38,0.63,0.181159420289855,0.3606,336
ALLE,406,217,0.53,0.3700000000000001,60,36,0.6,0.18103448275862077,0.3603,337
CGOCX,406,217,0.53,0.3700000000000001,60,34,0.57,0.18103448275862077,0.3602,338
ALV,406,217,0.53,0.1100000000000001,60,33,0.55,0.18085106382978733,0.3597,339
NDAQ,406,238,0.59,0.7,60,38,0.63,0.18055555555555558,0.3594,340
FSPTX,406,232,0.57,0.5700000000000001,60,37,0.62,0.18045112781954886,0.3592,341
FADTX,406,235,0.58,0.5700000000000001,60,37,0.62,0.18045112781954886,0.3592,341
DOUG,406,188,0.46,-0.15000000000000002,60,26,0.43,0.18055555555555558,0.3586,343
FAGCX,406,238,0.59,0.6399999999999999,60,38,0.63,0.17985611510791366,0.358,344
BP,406,217,0.53,0.050000000000000044,60,36,0.6,0.1797752808988764,0.3578,345
FDCPX,406,226,0.56,0.51,60,33,0.55,0.1796875,0.3574,346
CGOAX,406,219,0.54,0.3799999999999999,60,35,0.58,0.17948717948717952,0.3571,347
CCRIX,406,219,0.54,0.3799999999999999,60,35,0.58,0.17948717948717952,0.3571,347
PEP,406,199,0.49,-0.07999999999999996,60,29,0.48,0.17948717948717952,0.3568,349
FIKHX,406,235,0.58,0.5800000000000001,60,37,0.62,0.17910447761194037,0.3565,350
FATIX,406,235,0.58,0.5800000000000001,60,37,0.62,0.17910447761194037,0.3565,350
FOCPX,406,231,0.57,0.52,60,41,0.68,0.17829457364341073,0.355,352
FOCKX,406,228,0.56,0.52,60,41,0.68,0.17829457364341073,0.355,352
CSCRX,406,220,0.54,0.3899999999999999,60,36,0.6,0.17796610169491522,0.3542,354
CMSCX,406,219,0.54,0.3899999999999999,60,36,0.6,0.17796610169491522,0.3542,354
CSGYX,406,219,0.54,0.3899999999999999,60,35,0.58,0.17796610169491522,0.3541,356
FBGKX,406,239,0.59,0.5900000000000001,60,41,0.68,0.1777777777777778,0.354,357
DLTH,406,171,0.42,-0.6,60,32,0.53,0.17647058823529416,0.351,358
BLK,406,223,0.55,0.47,60,36,0.6,0.17599999999999993,0.3503,359
FTHCX,406,233,0.57,0.55,60,37,0.62,0.1742424242424243,0.3469,360
NE,406,193,0.48,-0.39,60,32,0.53,0.1730769230769229,0.3443,361
FATEX,406,235,0.58,0.56,60,37,0.62,0.1729323308270676,0.3443,361
CTHRX,406,229,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,363
CMTFX,406,229,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,363
CTCAX,406,227,0.56,0.56,60,35,0.58,0.1729323308270676,0.3442,363
FPBFX,406,218,0.54,0.42999999999999994,60,40,0.67,0.1721311475409837,0.3428,366
JXN,406,237,0.58,0.98,60,33,0.55,0.17159763313609466,0.3414,367
NSC,406,208,0.51,0.22999999999999998,60,36,0.6,0.17142857142857126,0.3412,368
QRVO,406,213,0.52,-0.18000000000000005,60,33,0.55,0.17142857142857149,0.3411,369
FBGRX,406,239,0.59,0.5800000000000001,60,41,0.68,0.17037037037037028,0.3393,370
SUMCF,406,156,0.38,-0.44999999999999996,60,33,0.55,0.17021276595744705,0.3387,371
HUM,406,212,0.52,-0.38,60,32,0.53,0.16981132075471694,0.3378,372
BKR,406,205,0.5,0.31000000000000005,60,32,0.53,0.16964285714285698,0.3375,373
SGMO,406,173,0.43,0.040000000000000036,60,19,0.32,0.1685393258426966,0.3341,374
JDCRX,406,222,0.55,0.47,60,38,0.63,0.16666666666666674,0.3319,375
CTHCX,406,228,0.56,0.54,60,35,0.58,0.16666666666666674,0.3318,376
PARA,406,204,0.5,-0.020000000000000018,60,34,0.57,0.16666666666666674,0.3317,377
EVH,406,197,0.49,-0.72,60,34,0.57,0.16666666666666674,0.3317,377
INIIX,406,222,0.55,1.0299999999999998,60,34,0.57,0.16666666666666652,0.3317,377
AAL,406,202,0.5,-0.020000000000000018,60,32,0.53,0.16666666666666674,0.3316,380
KEY,406,208,0.51,0.33000000000000007,60,32,0.53,0.16666666666666674,0.3316,380
CCSI,406,206,0.51,0.050000000000000044,60,30,0.5,0.16666666666666674,0.3315,382
HLVX,406,181,0.45,-0.86,60,29,0.48,0.16666666666666674,0.3314,383
SOL,406,171,0.42,-0.30000000000000004,60,24,0.4,0.16666666666666674,0.331,384
FTI,406,225,0.55,0.76,60,32,0.53,0.16556291390728473,0.3294,385
FTQGX,406,228,0.56,0.48,60,38,0.63,0.16535433070866135,0.3293,386
JACTX,406,224,0.55,0.48,60,38,0.63,0.16535433070866135,0.3293,386
JDCAX,406,224,0.55,0.48,60,38,0.63,0.16535433070866135,0.3293,386
JARTX,406,221,0.54,0.48,60,37,0.62,0.16535433070866135,0.3292,389
MAS,406,209,0.51,0.1299999999999999,60,32,0.53,0.16494845360824728,0.3282,390
CGTUX,406,229,0.56,0.56,60,35,0.58,0.16417910447761197,0.3268,391
JFRNX,406,224,0.55,0.49,60,38,0.63,0.1640625,0.3267,392
FJPCX,406,212,0.52,0.3500000000000001,60,33,0.55,0.16379310344827602,0.326,393
NEAIX,406,213,0.52,0.3500000000000001,60,33,0.55,0.16379310344827602,0.326,393
FTRNX,406,230,0.57,0.6399999999999999,60,36,0.6,0.16312056737588643,0.3248,395
COHU,406,192,0.47,-0.43000000000000005,60,28,0.47,0.16326530612244894,0.3246,396
FJPTX,406,210,0.52,0.3600000000000001,60,34,0.57,0.16239316239316248,0.3232,397
FPJAX,406,212,0.52,0.3600000000000001,60,34,0.57,0.16239316239316248,0.3232,397
PSLDX,406,210,0.52,0.29000000000000004,60,34,0.57,0.16216216216216206,0.3228,399
FLXS,406,197,0.49,0.94,60,31,0.52,0.16167664670658688,0.3217,400
MTD,406,211,0.52,0.08000000000000007,60,34,0.57,0.16129032258064524,0.3211,401
FIQLX,406,210,0.52,0.3700000000000001,60,33,0.55,0.1610169491525426,0.3205,402
FJPIX,406,211,0.52,0.3700000000000001,60,34,0.57,0.1610169491525426,0.3205,402
FJPNX,406,212,0.52,0.3700000000000001,60,33,0.55,0.1610169491525426,0.3205,402
EA,406,221,0.54,0.30000000000000004,60,35,0.58,0.1607142857142856,0.32,405
JNJ,406,220,0.54,0.15999999999999992,60,36,0.6,0.15999999999999992,0.3186,406
AGX,406,220,0.54,3.8600000000000003,60,35,0.58,0.15990453460620513,0.3184,407
COF,406,218,0.54,0.6699999999999999,60,38,0.63,0.15972222222222232,0.3181,408
JACCX,406,221,0.54,0.45999999999999996,60,38,0.63,0.1587301587301586,0.3161,409
RMD,406,213,0.52,0.6799999999999999,60,32,0.53,0.1586206896551725,0.3157,410
VEL,406,200,0.49,0.16999999999999993,60,32,0.53,0.15841584158415833,0.3153,411
LUMN,406,184,0.45,1.3399999999999999,60,29,0.48,0.15841584158415833,0.3151,412
MS,406,230,0.57,0.6200000000000001,60,37,0.62,0.15714285714285725,0.313,413
LOCO,406,197,0.49,0.17999999999999994,60,30,0.5,0.1568627450980391,0.3121,414
JCAPX,406,223,0.55,0.48,60,37,0.62,0.15625,0.3112,415
JFRDX,406,223,0.55,0.48,60,38,0.63,0.15625,0.3112,415
HP,406,196,0.48,-0.48,60,26,0.43,0.15555555555555567,0.3093,417
KB,406,210,0.52,1.0099999999999998,60,32,0.53,0.15517241379310343,0.3088,418
CVX,406,227,0.56,0.1200000000000001,60,33,0.55,0.15463917525773208,0.3078,419
MSFT,406,220,0.54,0.41999999999999993,60,35,0.58,0.15447154471544722,0.3076,420
GRMN,406,228,0.56,0.8700000000000001,60,38,0.63,0.154320987654321,0.3074,421
ALK,406,203,0.5,0.5,60,33,0.55,0.15384615384615374,0.3063,422
NXDT,406,181,0.45,-0.4,60,27,0.45,0.15384615384615374,0.3059,423
LCGFX,406,232,0.57,0.42999999999999994,60,37,0.62,0.15322580645161277,0.3052,424
EGO,406,223,0.55,0.81,60,36,0.6,0.15286624203821653,0.3044,425
BCS,406,234,0.58,1.7200000000000002,60,36,0.6,0.15254237288135597,0.3038,426
FWRG,406,198,0.49,-0.08999999999999997,60,26,0.43,0.1518987341772151,0.302,427
DNSMX,406,216,0.53,0.30000000000000004,60,34,0.57,0.15044247787610643,0.2996,428
DVSMX,406,217,0.53,0.30000000000000004,60,34,0.57,0.15044247787610643,0.2996,428
ABBV,406,220,0.54,0.3799999999999999,60,36,0.6,0.1499999999999999,0.2988,430
COAGX,406,234,0.58,0.6100000000000001,60,35,0.58,0.15000000000000013,0.2987,431
GPN,406,196,0.48,-0.31000000000000005,60,28,0.47,0.1499999999999999,0.2984,432
GE,406,240,0.59,1.69,60,38,0.63,0.1495726495726497,0.298,433
AMZN,406,213,0.52,0.54,60,35,0.58,0.14925373134328357,0.2972,434
SMFG,406,223,0.55,0.78,60,26,0.43,0.1483870967741936,0.2951,435
MUFG,406,224,0.55,0.8600000000000001,60,31,0.52,0.14814814814814814,0.2949,436
BA,406,205,0.5,-0.06999999999999995,60,32,0.53,0.14814814814814814,0.2949,436
FNCMX,406,236,0.58,0.48,60,40,0.67,0.1472868217054264,0.2935,438
NGL-PB,406,197,0.49,0.16999999999999993,60,32,0.53,0.1470588235294117,0.2928,439
NEAGX,406,213,0.52,0.33000000000000007,60,33,0.55,0.14655172413793127,0.2918,440
MAC,406,214,0.53,0.17999999999999994,60,31,0.52,0.14563106796116498,0.2899,441
AAPL,406,222,0.55,0.26,60,34,0.57,0.14545454545454528,0.2897,442
LCGNX,406,231,0.57,0.41999999999999993,60,37,0.62,0.14516129032258052,0.2892,443
MGM,406,209,0.51,-0.20999999999999996,60,27,0.45,0.14492753623188426,0.2883,444
FKRCX,406,220,0.54,1.1400000000000001,60,35,0.58,0.14438502673796783,0.2876,445
LCGJX,406,229,0.56,0.42999999999999994,60,37,0.62,0.1439999999999999,0.2869,446
STCIX,406,220,0.54,0.51,60,36,0.6,0.1439393939393938,0.2867,447
TRIRX,406,234,0.58,0.51,60,36,0.6,0.1439393939393938,0.2867,447
GM,406,232,0.57,0.5900000000000001,60,35,0.58,0.14388489208633115,0.2866,449
FGPMX,406,222,0.55,1.15,60,36,0.6,0.1436170212765957,0.2861,450
FEATX,406,224,0.55,0.52,60,40,0.67,0.1428571428571428,0.2847,451
TILIX,406,236,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,452
TRIHX,406,234,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,452
FHOFX,406,237,0.58,0.52,60,37,0.62,0.1428571428571428,0.2846,452
STCZX,406,229,0.56,0.52,60,37,0.62,0.1428571428571428,0.2846,452
STCAX,406,225,0.55,0.52,60,36,0.6,0.1428571428571428,0.2846,452
VRGWX,406,237,0.58,0.52,60,36,0.6,0.1428571428571428,0.2846,452
WHR,406,194,0.48,-0.19999999999999996,60,34,0.57,0.14285714285714302,0.2845,458
ARE,406,194,0.48,-0.36,60,34,0.57,0.1428571428571428,0.2845,458
RYCVX,406,215,0.53,0.28,60,31,0.52,0.1428571428571428,0.2844,460
RYLDX,406,215,0.53,0.28,60,31,0.52,0.1428571428571428,0.2844,460
TRIN,406,207,0.51,0.3600000000000001,60,28,0.47,0.14285714285714302,0.2843,462
EGY,406,184,0.45,-0.12,60,29,0.48,0.1428571428571428,0.2843,462
SVC,406,187,0.46,-0.6799999999999999,60,29,0.48,0.1428571428571428,0.2843,462
FERIX,406,224,0.55,0.53,60,40,0.67,0.14179104477611926,0.2826,465
BDAIX,406,224,0.55,0.44999999999999996,60,34,0.57,0.1417322834645669,0.2823,466
BDAUX,406,224,0.55,0.44999999999999996,60,34,0.57,0.1417322834645669,0.2823,466
NGL-PC,406,193,0.48,0.20999999999999996,60,33,0.55,0.141509433962264,0.2818,468
FITB,406,212,0.52,0.29000000000000004,60,29,0.48,0.14159292035398252,0.2818,468
FSEAX,406,227,0.56,0.54,60,40,0.67,0.1407407407407406,0.2805,470
FRGOX,406,221,0.54,1.1099999999999999,60,35,0.58,0.14054054054054044,0.28,471
DDM,406,217,0.53,0.30000000000000004,60,32,0.53,0.14035087719298267,0.2795,472
RYPNX,406,205,0.5,0.1399999999999999,60,32,0.53,0.1399999999999999,0.2788,473
ROFIX,406,205,0.5,0.1399999999999999,60,31,0.52,0.1399999999999999,0.2787,474
NESGX,406,192,0.47,0.1399999999999999,60,28,0.47,0.1399999999999999,0.2786,475
TROW,406,210,0.52,0.06000000000000005,60,32,0.53,0.13978494623655924,0.2784,476
SENEA,406,222,0.55,0.96,60,36,0.6,0.13953488372093026,0.278,477
SGGIX,406,226,0.56,0.47,60,36,0.6,0.13953488372093026,0.278,477
SCQGX,406,226,0.56,0.47,60,36,0.6,0.13953488372093026,0.278,477
FIMKX,406,225,0.55,0.3899999999999999,60,37,0.62,0.139344262295082,0.2776,480
BRSP,406,202,0.5,-0.09999999999999998,60,30,0.5,0.139240506329114,0.2772,481
OTEX,406,213,0.52,-0.18000000000000005,60,32,0.53,0.13888888888888884,0.2766,482
BDX,406,194,0.48,-0.18000000000000005,60,30,0.5,0.13888888888888884,0.2765,483
ROK,406,210,0.52,0.1499999999999999,60,36,0.6,0.13861386138613851,0.2762,484
ALLY,406,213,0.52,0.1499999999999999,60,33,0.55,0.13861386138613851,0.2761,485
NESIX,406,194,0.48,0.1499999999999999,60,29,0.48,0.13861386138613851,0.2759,486
ONTO,406,210,0.52,-0.26,60,33,0.55,0.1384615384615384,0.2758,487
FGADX,406,222,0.55,1.1400000000000001,60,36,0.6,0.13829787234042556,0.2755,488
SVFYX,406,209,0.51,0.07000000000000006,60,30,0.5,0.13829787234042556,0.2753,489
DHR,406,212,0.52,-0.08999999999999997,60,36,0.6,0.13749999999999996,0.274,490
EMR,406,216,0.53,0.4099999999999999,60,32,0.53,0.13709677419354827,0.273,491
MGNDX,406,231,0.57,0.5,60,35,0.58,0.13636363636363624,0.2717,492
AUERX,406,224,0.55,0.25,60,32,0.53,0.13636363636363624,0.2716,493
INPIX,406,219,0.54,0.6699999999999999,60,33,0.55,0.1360544217687074,0.271,494
SSGFX,406,236,0.58,0.41999999999999993,60,37,0.62,0.1359999999999999,0.271,494
RDLCX,406,221,0.54,0.41999999999999993,60,34,0.57,0.1359999999999999,0.2709,496
GGCIX,406,226,0.56,0.5900000000000001,60,34,0.57,0.1357142857142859,0.2703,497
BK,406,238,0.59,1.0099999999999998,60,35,0.58,0.1355932203389829,0.2701,498
FIFPX,406,221,0.54,0.51,60,35,0.58,0.13533834586466154,0.2696,499
ZION,406,211,0.52,0.26,60,34,0.57,0.1351351351351351,0.2692,500
JCNCX,406,211,0.52,0.26,60,33,0.55,0.1351351351351351,0.2692,500
RYCYX,406,215,0.53,0.26,60,31,0.52,0.1351351351351351,0.2691,502
GD,406,214,0.53,0.26,60,31,0.52,0.1351351351351351,0.2691,502
CATO,406,176,0.43,-0.5800000000000001,60,28,0.47,0.1351351351351351,0.269,504
SGZFX,406,236,0.58,0.42999999999999994,60,37,0.62,0.13492063492063489,0.2689,505
RDLAX,406,222,0.55,0.42999999999999994,60,36,0.6,0.13492063492063489,0.2688,506
ACFOX,406,229,0.56,0.6000000000000001,60,34,0.57,0.13475177304964547,0.2684,507
ACFDX,406,230,0.57,0.6000000000000001,60,34,0.57,0.13475177304964547,0.2684,507
BREFX,406,216,0.53,0.17999999999999994,60,34,0.57,0.13461538461538458,0.2682,509
FEAAX,406,225,0.55,0.52,60,40,0.67,0.13432835820895517,0.2678,510
VHI,406,184,0.45,0.17999999999999994,60,25,0.42,0.13461538461538458,0.2678,510
MSEIX,406,221,0.54,0.3500000000000001,60,33,0.55,0.13445378151260523,0.2678,510
FIFVX,406,224,0.55,0.52,60,35,0.58,0.13432835820895517,0.2676,513
FIFNX,406,222,0.55,0.52,60,35,0.58,0.13432835820895517,0.2676,513
CVE,406,213,0.52,-0.06999999999999995,60,32,0.53,0.13414634146341475,0.2672,515
JSVAX,406,210,0.52,0.27,60,33,0.55,0.1339285714285714,0.2668,516
JCNIX,406,209,0.51,0.27,60,33,0.55,0.1339285714285714,0.2668,516
JCNAX,406,212,0.52,0.27,60,33,0.55,0.1339285714285714,0.2668,516
CLQZX,406,223,0.55,0.43999999999999995,60,35,0.58,0.13385826771653542,0.2667,519
TILRX,406,226,0.56,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,519
TIRTX,406,228,0.56,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,519
SGGCX,406,225,0.55,0.43999999999999995,60,36,0.6,0.13385826771653542,0.2667,519
BDAFX,406,224,0.55,0.43999999999999995,60,34,0.57,0.13385826771653542,0.2667,519
CGQYX,406,220,0.54,0.43999999999999995,60,34,0.57,0.13385826771653542,0.2667,519
ACFNX,406,230,0.57,0.6100000000000001,60,34,0.57,0.1338028169014085,0.2666,525
ACFSX,406,229,0.56,0.6100000000000001,60,34,0.57,0.1338028169014085,0.2666,525
FIQPX,406,225,0.55,0.53,60,40,0.67,0.1333333333333333,0.2658,527
TVFVX,406,225,0.55,0.18999999999999995,60,34,0.57,0.1333333333333333,0.2656,528
FSLBX,406,233,0.57,0.53,60,34,0.57,0.1333333333333333,0.2656,528
ACFGX,406,229,0.56,0.6200000000000001,60,34,0.57,0.13286713286713292,0.2647,530
TILHX,406,227,0.56,0.44999999999999996,60,36,0.6,0.1328125,0.2646,531
URNQX,406,233,0.57,0.44999999999999996,60,36,0.6,0.1328125,0.2646,531
TILGX,406,227,0.56,0.44999999999999996,60,36,0.6,0.1328125,0.2646,531
JCNNX,406,208,0.51,0.28,60,33,0.55,0.1327433628318586,0.2644,534
BESIY,406,195,0.48,-0.06000000000000005,60,26,0.43,0.1325301204819278,0.2637,535
EMBC,406,192,0.47,-0.22999999999999998,60,30,0.5,0.13235294117647056,0.2635,536
PBFDX,406,228,0.56,0.3700000000000001,60,33,0.55,0.1322314049586779,0.2634,537
DAINX,406,243,0.6,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,538
TILWX,406,226,0.56,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,538
SGGAX,406,226,0.56,0.45999999999999996,60,36,0.6,0.13178294573643412,0.2626,538
SSSIX,406,200,0.49,0.1200000000000001,60,32,0.53,0.1313131313131315,0.2616,541
FAMKX,406,226,0.56,0.3799999999999999,60,38,0.63,0.13114754098360648,0.2614,542
FTMKX,406,225,0.55,0.3799999999999999,60,37,0.62,0.13114754098360648,0.2614,542
UCTT,406,203,0.5,-0.31000000000000005,60,29,0.48,0.13114754098360648,0.2611,544
INPSX,406,218,0.54,0.6399999999999999,60,32,0.53,0.13103448275862073,0.261,545
GGCCX,406,223,0.55,0.56,60,33,0.55,0.1304347826086958,0.2598,546
SVFDX,406,208,0.51,0.040000000000000036,60,30,0.5,0.13043478260869557,0.2597,547
FZAEX,406,226,0.56,0.3899999999999999,60,38,0.63,0.13008130081300817,0.2593,548
GL,406,235,0.58,0.1299999999999999,60,33,0.55,0.1299999999999999,0.259,549
VOOG,406,243,0.6,0.5700000000000001,60,37,0.62,0.12949640287769792,0.2581,550
FTXFX,406,226,0.56,0.31000000000000005,60,33,0.55,0.1293103448275863,0.2576,551
ASDEX,406,233,0.57,0.3999999999999999,60,37,0.62,0.12903225806451601,0.2572,552
ASLWX,406,233,0.57,0.3999999999999999,60,37,0.62,0.12903225806451601,0.2572,552
OTPIX,406,228,0.56,-0.65,60,37,0.62,0.12903225806451601,0.2572,552
KGGAX,406,215,0.53,0.3999999999999999,60,35,0.58,0.12903225806451601,0.2571,555
NVGS,406,207,0.51,0.050000000000000044,60,32,0.53,0.12903225806451601,0.257,556
FLCSX,406,235,0.58,0.49,60,36,0.6,0.12878787878787867,0.2567,557
FIFQX,406,221,0.54,0.49,60,35,0.58,0.12878787878787867,0.2566,558
NYC,406,185,0.46,0.49,60,28,0.47,0.12878787878787867,0.2564,559
GABGX,406,224,0.55,0.5800000000000001,60,34,0.57,0.12857142857142878,0.2562,560
GGCAX,406,225,0.55,0.5800000000000001,60,33,0.55,0.12857142857142878,0.2561,561
VNSNX,406,208,0.51,0.22999999999999998,60,32,0.53,0.12844036697247696,0.2559,562
FERCX,406,223,0.55,0.5,60,39,0.65,0.1278195488721805,0.2548,563
MMDEX,406,230,0.57,0.5,60,34,0.57,0.1278195488721805,0.2547,564
ACFCX,406,229,0.56,0.5900000000000001,60,34,0.57,0.1276595744680853,0.2544,565
SVFFX,406,209,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,566
SVFKX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,566
SVFAX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,566
SMVLX,406,208,0.51,0.06000000000000005,60,30,0.5,0.1276595744680853,0.2542,566
PFSLX,406,209,0.51,0.1499999999999999,60,32,0.53,0.12745098039215685,0.2539,570
DHANX,406,215,0.53,0.24,60,35,0.58,0.1272727272727272,0.2536,571
SCSCX,406,229,0.56,0.33000000000000007,60,37,0.62,0.12711864406779672,0.2534,572
DRIOX,406,216,0.53,0.33000000000000007,60,36,0.6,0.12711864406779672,0.2533,573
RYHOX,406,232,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,574
UCNQX,406,233,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,574
RYATX,406,232,0.57,0.41999999999999993,60,36,0.6,0.12698412698412698,0.2531,574
JLGQX,406,237,0.58,0.51,60,39,0.65,0.12686567164179108,0.2529,577
SEEGX,406,237,0.58,0.51,60,39,0.65,0.12686567164179108,0.2529,577
FIFOX,406,223,0.55,0.51,60,36,0.6,0.12686567164179108,0.2528,579
SWK,406,192,0.47,-0.19999999999999996,60,30,0.5,0.12676056338028174,0.2525,580
MO,406,232,0.57,0.78,60,35,0.58,0.12658227848101267,0.2523,581
AGNC,406,218,0.54,0.25,60,33,0.55,0.12612612612612595,0.2513,582
FIMPX,406,208,0.51,0.25,60,30,0.5,0.12612612612612595,0.2512,583
FRMPX,406,207,0.51,0.25,60,30,0.5,0.12612612612612595,0.2512,583
MGSEX,406,219,0.54,0.3400000000000001,60,32,0.53,0.12605042016806745,0.2511,585
DREVX,406,226,0.56,0.42999999999999994,60,31,0.52,0.12598425196850394,0.2509,586
FIFWX,406,224,0.55,0.52,60,35,0.58,0.12592592592592577,0.2509,586
FVWSX,406,229,0.56,0.6100000000000001,60,33,0.55,0.12587412587412605,0.2508,588
TSRLX,406,231,0.57,0.3500000000000001,60,38,0.63,0.12500000000000022,0.2492,589
DRESX,406,217,0.53,0.3500000000000001,60,38,0.63,0.12500000000000022,0.2492,589
SICWX,406,230,0.57,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,589
SCRLX,406,229,0.56,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,589
WCMSX,406,224,0.55,0.3500000000000001,60,37,0.62,0.12500000000000022,0.2492,589
DCINX,406,239,0.59,0.43999999999999995,60,37,0.62,0.125,0.2492,589
UANQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,595
CLCRX,406,223,0.55,0.3500000000000001,60,34,0.57,0.12500000000000022,0.2491,595
JCNRX,406,211,0.52,0.26,60,33,0.55,0.125,0.2491,595
USNQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,595
UINQX,406,233,0.57,0.43999999999999995,60,36,0.6,0.125,0.2491,595
TILPX,406,225,0.55,0.43999999999999995,60,36,0.6,0.125,0.2491,595
FMPFX,406,208,0.51,0.26,60,31,0.52,0.125,0.249,601
PGWIX,406,211,0.52,0.3500000000000001,60,30,0.5,0.12500000000000022,0.249,601
PMGJX,406,207,0.51,0.3500000000000001,60,31,0.52,0.12500000000000022,0.249,601
PHPPX,406,209,0.51,0.3500000000000001,60,31,0.52,0.12500000000000022,0.249,601
XYL,406,217,0.53,0.26,60,32,0.53,0.125,0.249,601
FMILX,406,230,0.57,0.44999999999999996,60,34,0.57,0.12403100775193798,0.2472,606
FMCKX,406,224,0.55,0.3600000000000001,60,37,0.62,0.12396694214876036,0.2471,607
JCONX,406,210,0.52,0.27,60,33,0.55,0.1238938053097347,0.2469,608
JACNX,406,210,0.52,0.27,60,33,0.55,0.1238938053097347,0.2469,608
BREIX,406,214,0.53,0.17999999999999994,60,34,0.57,0.12380952380952381,0.2467,610
LH,406,210,0.52,0.17999999999999994,60,33,0.55,0.12380952380952381,0.2467,610
BREUX,406,214,0.53,0.17999999999999994,60,34,0.57,0.12380952380952381,0.2467,610
YFSIX,406,203,0.5,0.17999999999999994,60,35,0.58,0.12380952380952381,0.2467,610
DNINX,406,243,0.6,0.45999999999999996,60,37,0.62,0.12307692307692308,0.2453,614
FLCCX,406,234,0.58,0.45999999999999996,60,36,0.6,0.12307692307692308,0.2453,614
EQPGX,406,220,0.54,0.45999999999999996,60,35,0.58,0.12307692307692308,0.2453,614
JUESX,406,223,0.55,0.3700000000000001,60,36,0.6,0.12295081967213117,0.2451,617
JUEQX,406,225,0.55,0.3700000000000001,60,36,0.6,0.12295081967213117,0.2451,617
ACSLX,406,233,0.57,0.3700000000000001,60,37,0.62,0.12295081967213117,0.2451,617
TAVFX,406,225,0.55,0.18999999999999995,60,34,0.57,0.12264150943396213,0.2444,620
TAVZX,406,226,0.56,0.18999999999999995,60,34,0.57,0.12264150943396213,0.2444,620
GVEQX,406,228,0.56,0.47,60,35,0.58,0.12213740458015265,0.2434,622
FALGX,406,234,0.58,0.47,60,36,0.6,0.12213740458015265,0.2434,622
FALAX,406,233,0.57,0.47,60,35,0.58,0.12213740458015265,0.2434,622
TWCAX,406,233,0.57,0.3799999999999999,60,37,0.62,0.12195121951219501,0.2431,625
